Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
afiqnazary,Korang ada perangai macam ni ke? Beli buku then sampai kesudag tak baca 😂,2021-01-01 13:43:10+00:00,12,2,2,Twitter for iPhone,1345002630230118400,1344982226828607489,reply,Entrepreneur,Do you have this kind of attitude? Buy a book and then don't read it until the end 😂
muzhaffaraziz,@afiqnazary Online course buying pun dalam ni.,2021-01-01 12:39:07+00:00,1,0,0,Twitter for Android,1344986512488685570,1344982226828607489,reply,Entrepreneur,@afiqnazary Online course buying is also in this.
ninienavid,@afiqnazary Then one became a tsundoku.. 😂😂,2021-01-01 13:58:16+00:00,0,0,1,Twitter for Android,1345006427635548161,1344982226828607489,reply,Entrepreneur,@afiqnazary Then one became a tsundoku.. 😂😂
wardiah_ainul,@afiqnazary Sayalah ni 👉👈😂,2021-01-01 17:49:14+00:00,0,0,0,Twitter for Android,1345064556423380993,1344982226828607489,reply,Entrepreneur,@afiqnazary This is me 👉👈😂
shukrihariri,@afiqnazary Yes yes 🤓🤗🙋🏾,2021-01-02 01:43:41+00:00,0,0,1,Twitter for iPhone,1345183951489404928,1344982226828607489,reply,Entrepreneur,@afiqnazary Yes yes 🤓🤗🙋🏾
AnwarShahudin,@afiqnazary @yuyasassin Yes I am 🤣,2021-01-03 04:01:50+00:00,1,0,0,Twitter for Android,1345581109061459969,1344982226828607489,reply,Entrepreneur,@afiqnazary @yuyasassin Yes I am 🤣
chemelllll,@AmirulMu_min Mind explaining NFT tu apa? Hahah,2021-12-30 23:16:42+00:00,2,0,1,Twitter for iPhone,1476693758833954829,1476688048804941824,reply,Entrepreneur,@AmirulMu_min Mind explaining what is NFT? Hahaha
AmirulMu_min,"@chemelllll short story.

You upload video on tiktok = TikTok own ur video (u hardly cash the video)
NFT video = You own the video (u can easily cash the video)",2021-12-30 23:54:26+00:00,2,0,0,Twitter Web App,1476703253408616459,1476688048804941824,reply,Entrepreneur,"@chemelllll short story.

You upload video on tiktok = TikTok own ur video (u hardly cash the video)
NFT video = You own the video (u can easily cash the video)"
_miaburhan,"@AmirulMu_min Rumah area tuan dekat mana?
.
Semoga baik-baik semuanya",2021-12-30 11:45:08+00:00,1,0,1,Twitter for Android,1476519718848663553,1476518268944846848,reply,Entrepreneur,"@AmirulMu_min Where is the house in your area near?
.
Hope all is well"
AmirulMu_min,@zamiahburhan Kempadang,2021-12-30 11:47:39+00:00,0,0,1,Twitter for iPhone,1476520355971751936,1476518268944846848,reply,Entrepreneur,@zamiahburhan Kempadang
jiel_91,@AmirulMu_min Ini exchanger apa yee ?,2021-12-28 12:44:42+00:00,1,0,1,Twitter for iPhone,1475809934692388864,1475808389863133184,reply,Entrepreneur,@AmirulMu_min What exchanger is this?
AmirulMu_min,@jiel_91 ni coingecko punya apps. bukan exchanger. :D,2021-12-28 12:46:15+00:00,2,0,1,Twitter Web App,1475810326301995009,1475808389863133184,reply,Entrepreneur,@jiel_91 this coingecko has apps. not exchangers. :D
jiel_91,@AmirulMu_min titano perform gila weii 180% 😁,2021-12-28 12:49:04+00:00,1,0,1,Twitter for iPhone,1475811035609108481,1475808389863133184,reply,Entrepreneur,@AmirulMu_min titano performed crazy weii 180% 😁
AmirulMu_min,"@jiel_91 buat research dlu. key point dia ialah harga titano tu. kalau harga tu drop, kita rugi.",2021-12-28 13:03:43+00:00,1,0,1,Twitter Web App,1475814719508267009,1475808389863133184,reply,Entrepreneur,"@jiel_91 do research first. His key point is the price of the titano. if the price drops, we lose."
nasriqul,@AmirulMu_min Apa result dia...menarik ya research hang,2021-12-28 11:18:57+00:00,1,0,1,Twitter for Android,1475788356910870531,1475768548303638529,reply,Entrepreneur,"@AmirulMu_min What are his results...interesting, research hangs"
AmirulMu_min,@nasriqul Aku dah lupa XD,2021-12-28 11:22:33+00:00,2,0,1,Twitter for iPhone,1475789262779916288,1475768548303638529,reply,Entrepreneur,@nasriqul I forgot XD
AmirulMu_min,Harap2 @TheAleem @m0d0 @IZZTAZWAR dan @RahimIbrahim69 tak marah aku buat open invitation XD,2021-12-28 09:58:26+00:00,1,0,3,Twitter for iPhone,1475768091074199554,1475756856173731843,reply,Entrepreneur,Hope @TheAleem @m0d0 @IZZTAZWAR and @RahimIbrahim69 don't get mad at me for making an open invitation XD
AmirulMu_min,Nt aku pm masing2 utk aturan jadual,2021-12-28 11:25:23+00:00,0,0,0,Twitter for iPhone,1475789976293892096,1475756856173731843,reply,Entrepreneur,I'll pm each of you for schedule arrangements
MehmedAezhad,@AmirulMu_min Aku nak tambah Edma boleh?,2021-12-28 10:26:43+00:00,1,0,1,Twitter Web App,1475775212750737412,1475756856173731843,reply,Entrepreneur,"@AmirulMu_min I want to add Edma, can I?"
AmirulMu_min,@MehmedAezhad Edma aku dah approach dlu tp belum reply lg,2021-12-28 11:22:20+00:00,0,0,0,Twitter for iPhone,1475789208639795201,1475756856173731843,reply,Entrepreneur,@MehmedAezhad Edma I already approached but haven't replied yet
AzwnAbd,@AmirulMu_min Dah vote. Lets go!!,2021-12-28 09:20:36+00:00,1,0,0,Twitter Web App,1475758571581165570,1475756856173731843,reply,Entrepreneur,@AmirulMu_min I don't know. Lets go!!
Jarrree,@AmirulMu_min How to vote for all!!!! 🤣,2021-12-28 09:22:13+00:00,1,0,0,Twitter for Android,1475758980467101700,1475756856173731843,reply,Entrepreneur,@AmirulMu_min How to vote for all!!!! 🤣
iRND95,"@AmirulMu_min BEST GIFT EVER 🔥💎
$CINU #CheemsInu #BSC #BSCGem #GEM #cryptocurrency #Breakout #CryptoInvestment #gains #earlygem #100xgem #1000xgem #investing #Investment #cryptoart #NFTs #Trending #hehe 
#cheemsinu  #cheems
@CheemsInu @1goonrich @SnoopDogg @MEECHWELLS",2021-12-28 00:24:59+00:00,0,0,0,Twitter for Android,1475623780835901440,1475446499202908162,reply,Entrepreneur,"@AmirulMu_min BEST GIFT EVER 🔥💎
$CINU #CheemsInu #BSC #BSCGem #GEM #cryptocurrency #Breakout #CryptoInvestment #gains #earlygem #100xgem #1000xgem #investing #Investment #cryptoart #NFTs #Trending #hehe
#cheemsinu #cheems
@CheemsInu @1goonrich @SnoopDogg @MEECHWELLS"
ImranAjmain,"@AmirulMu_min Wsalam thank u! Saya terpanggil nak follow sebab your username and bio 💯 

Baru-baru ni ada buat homework sedikit, nak mencari bantuan utk Fb ads",2021-12-26 13:18:42+00:00,1,0,1,Twitter for iPhone,1475093714704138243,1475088298636836867,reply,Entrepreneur,"@AmirulMu_min Greetings, thank you! I was called to follow because of your username and bio 💯

Recently I did a little homework, I want to find help for Fb ads"
AmirulMu_min,@ImranAjmain Noted sir. I can pm you to help you on exploration process,2021-12-26 13:24:22+00:00,1,0,1,Twitter for iPhone,1475095143996739586,1475088298636836867,reply,Entrepreneur,@ImranAjmain Noted sir. I can pm you to help you on exploration process
AmirulMu_min,Also hecdao merosot. Not sure i should be worry or not.,2021-12-26 02:08:48+00:00,4,0,1,Twitter for iPhone,1474925130388160514,1474925013929107456,reply,Entrepreneur,Also hecdao merosot. Not sure i should be worry or not.
faiqanuar,@AmirulMu_min @OlympusDAO @Wonderland_fi Power bro!,2021-12-26 03:40:57+00:00,1,0,1,Twitter for iPhone,1474948322192334850,1474925013929107456,reply,Entrepreneur,@AmirulMu_min @OlympusDAO @Wonderland_fi Power bro!
AmirulMu_min,@faiqanuar @OlympusDAO @Wonderland_fi Lupa nak masuk defi kingdom dlm list XD,2021-12-26 04:04:26+00:00,1,0,1,Twitter for iPhone,1474954231786266624,1474925013929107456,reply,Entrepreneur,@faiqanuar @OlympusDAO @Wonderland_fi Forgot to enter defi kingdom in the list XD
ImnNazri,"@AmirulMu_min @OlympusDAO @Wonderland_fi Unhide kan pls, nak tengok 🙈",2021-12-26 12:07:27+00:00,1,0,1,Twitter for iPhone,1475075784104501255,1474925013929107456,reply,Entrepreneur,"@AmirulMu_min @OlympusDAO @Wonderland_fi Unhide right pls, I want to see 🙈"
AmirulMu_min,@ImnNazri @OlympusDAO @Wonderland_fi bilis je. holding around RM 1k++,2021-12-26 12:41:55+00:00,1,0,0,Twitter Web App,1475084461381349376,1474925013929107456,reply,Entrepreneur,@ImnNazri @OlympusDAO @Wonderland_fi bilis is. holding around RM 1k++
Muhd_Hafidzudin,@AmirulMu_min @OlympusDAO @Wonderland_fi Guna platform apa ni?,2021-12-26 11:46:16+00:00,0,0,0,Twitter for Android,1475070453710352387,1474925013929107456,reply,Entrepreneur,@AmirulMu_min @OlympusDAO @Wonderland_fi What platform are you using?
TheShadspeare,@AmirulMu_min For the tech. Of course for the long run !,2021-12-26 03:25:37+00:00,2,0,0,Twitter for iPhone,1474944463105511429,1474916251235348482,reply,Entrepreneur,@AmirulMu_min For the tech. Of course for the long run !
_miaburhan,@AmirulMu_min Long run!,2021-12-26 04:53:45+00:00,1,0,0,Twitter for Android,1474966642278887427,1474916251235348482,reply,Entrepreneur,@AmirulMu_min Long run!
AmirulMu_min,"Tahniah kepada whale baru @syahmi_ahmad kerana mendapatkan legendary @PetOfOgilvy kini u guys need to call him..

Ser Syahmi.

Thank you for the support! Nt aku lanje tiket adworld 2022. Saf depan skali (depan pc) XD",2021-12-25 12:21:38+00:00,3,1,1,Twitter for iPhone,1474716968531890176,1474716968531890176,Main post,Entrepreneur,"Congratulations to the new whale @syahmi_ahmad for getting the legendary @PetOfOgilvy now u guys need to call him..

Sir Syahmi.

Thank you for the support! I don't have tickets for adworld 2022. Front row (in front of the pc) XD"
T_O_Pofficial,@AmirulMu_min @syahmi_ahmad @PetOfOgilvy ayy congrats broo ✊🚀,2021-12-25 12:23:36+00:00,2,1,1,Twitter for Android,1474717463006769153,1474716968531890176,reply,Entrepreneur,@AmirulMu_min @syahmi_ahmad @PetOfOgilvy ayy congrats bro ✊🚀
AmirulMu_min,Defi kingdom. Daddy’s coming. Aboh mari.,2021-12-24 08:33:49+00:00,1,1,0,Twitter for iPhone,1474297246363668501,1474297246363668501,Main post,Entrepreneur,Defy the kingdom. Daddy’s coming. Aboh Mari.
AmirulMu_min,Ini dosa besar. And sape yg buat kerja keji ni mmg jenis tak takut tuhan.,2021-12-23 03:29:38+00:00,1,0,0,Twitter for iPhone,1473858309492903938,1473858309492903938,Main post,Entrepreneur,This is a great sin. And whoever does this heinous work is the type who does not fear God.
AmirulMu_min,Terms and condition applies ye.,2021-12-22 03:47:36+00:00,4,0,1,Twitter for iPhone,1473500441761632257,1473500440012619777,reply,Entrepreneur,Terms and condition applies ye.
Ana92601147,"@AmirulMu_min @magmalaya Assalammualikum.
Degan rendah diri saya minta petolongan org ramai untuk membantu saya.skrg peyakit saya semakin cronik... Saya perlukan dana utk kos pegakutan https://t.co/zCcDo9nGuj hospital.jika ada yg sudi merhulurkan bantuan blh lah tekan link ini.

https://t.co/SnFpAnBgIU",2021-12-22 04:01:57+00:00,0,1,0,Twitter for Android,1473504055657828353,1473500440012619777,reply,Entrepreneur,"@AmirulMu_min @magmalaya Assalammualikum.
I humbly ask for the help of many people to help me. Now my illness is getting chronic... I need funds for the cost of follow-up https://t.co/zCcDo9nGuj hospital. If anyone is willing to help, please click this link.

https://t.co/SnFpAnBgIU"
AmirulMu_min,aok org mentekak is form ni. kabor ke kawan yg lain.,2021-12-21 04:51:37+00:00,1,0,0,Twitter Web App,1473154163664044033,1473154163664044033,Main post,Entrepreneur,I'm not sure if this is the form. go to another friend.
AmirulMu_min,marilah semua sokong mydin.,2021-12-21 04:50:14+00:00,1,0,0,Twitter Web App,1473153817227059200,1473153817227059200,Main post,Entrepreneur,let's all support mydin.
AmirulMu_min,https://t.co/Zx7eHTIMSb,2021-12-21 00:47:11+00:00,0,0,0,Twitter Web App,1473092652170027010,1473092088786944002,reply,Entrepreneur,https://t.co/Zx7eHTIMSb
light_nurul,@AmirulMu_min @Shopify Mantap!,2021-12-21 01:12:33+00:00,1,0,0,Twitter for Android,1473099035875577856,1473092088786944002,reply,Entrepreneur,@AmirulMu_min @Shopify Awesome!
AmirulMu_min,"usually the target is orang tua. atok aku pun dah pernah kena ""ketuk pintu""",2021-12-20 23:20:15+00:00,2,1,1,Twitter Web App,1473070776001523712,1473070776001523712,Main post,Entrepreneur,"usually the target is parents. I've never had a ""knock on the door"""
PandaPunkNFT,@AmirulMu_min True. Not only crypto but others industry as well. Poor “old peole” always the target of these kind of schemes 🙂,2021-12-21 00:30:42+00:00,0,0,0,Twitter for iPhone,1473088504108240896,1473070776001523712,reply,Entrepreneur,@AmirulMu_min True. Not only crypto but others industry as well. Poor “old peole” always the target of these kind of schemes 🙂
AmirulMu_min,Malaysians. Don't sleep. US have made the move. We cant be the laggards again.,2021-12-20 23:17:16+00:00,40,14,2,Twitter Web App,1473070023761481730,1473070023761481730,Main post,Entrepreneur,Malaysians. Don't sleep. US have made the move. We cant be the laggards again.
headsink,"@AmirulMu_min Rakyat tak tidur, yang atas-atas itulah sampai tak tau nak kata apa dah.",2021-12-21 04:34:47+00:00,2,0,1,Twitter for Android,1473149930327871488,1473070023761481730,reply,Entrepreneur,"@AmirulMu_min The people don't sleep, it's so high that I don't know what to say."
AmirulMu_min,@headsink well rakyat going to make things happen,2021-12-21 04:48:26+00:00,0,0,0,Twitter Web App,1473153363818778624,1473070023761481730,reply,Entrepreneur,@headsink well rakyat going to make things happen
My_Name_Is_Asy,"@AmirulMu_min Do we have NFT personal who do NFT....
Without the attention of selling JPEG?",2021-12-22 00:55:37+00:00,0,0,1,Twitter for Android,1473457162190213120,1473070023761481730,reply,Entrepreneur,"@AmirulMu_min Do we have NFT personal who do NFT....
Without the attention of selling JPEG?"
AmirulMu_min,@My_Name_Is_Asy U mean selling sound/music nft?,2021-12-22 01:06:34+00:00,0,0,0,Twitter for iPhone,1473459917642035202,1473070023761481730,reply,Entrepreneur,@My_Name_Is_Asy U mean selling sound/music nft?
AmirulMu_min,reply with wrong responds only. sarcastic mode on.,2021-12-20 06:51:31+00:00,2,0,3,Twitter Web App,1472821952830083073,1472821952830083073,Main post,Entrepreneur,reply with wrong responds only. sarcastic mode on.
AMementoNFT,@AmirulMu_min #KeluarMalaysia,2021-12-20 09:10:54+00:00,0,0,0,Twitter for Android,1472857027919572992,1472821952830083073,reply,Entrepreneur,@AmirulMu_min #ExitMalaysia
khailoren_,@AmirulMu_min #KeluargaDafi,2021-12-20 09:13:40+00:00,1,0,0,Twitter for iPhone,1472857723159015426,1472821952830083073,reply,Entrepreneur,@AmirulMu_min #KeluargaDafi
sape_Sid,@AmirulMu_min https://t.co/W9VpcYCIga,2021-12-20 09:24:19+00:00,0,0,0,Twitter for iPhone,1472860403285651459,1472821952830083073,reply,Entrepreneur,@AmirulMu_min https://t.co/W9VpcYCIga
AmirulMu_min,"blockchain, nft, crypto..the moon is urs.",2021-12-20 06:45:44+00:00,4,2,0,Twitter Web App,1472820496219525129,1472820496219525129,Main post,Entrepreneur,"blockchain, nft, crypto..the moon is urs."
AmirulMu_min,"stupiditiy is limitless. if invest RM 1 in Stupidity coin. it goes 99999% bullish..probably infinity...

no wonder some rich ppl is stupid.",2021-12-20 05:58:27+00:00,13,3,1,Twitter Web App,1472808598480642049,1472808598480642049,Main post,Entrepreneur,"stupiditiy is limitless. if invest RM 1 in Stupidity coin. it goes 99999% bullish..probably infinity...

no wonder some rich ppl is stupid."
Nizam0908,@AmirulMu_min Kalau stake coin ni APY 1 billion %,2021-12-20 14:40:55+00:00,1,0,0,Twitter for Android,1472940080436158469,1472808598480642049,reply,Entrepreneur,@AmirulMu_min Kalau stake coin ni APY 1 billion %
AmirulMu_min,water jet is a must,2021-12-20 04:06:03+00:00,2,3,0,Twitter Web App,1472780310739779586,1472780310739779586,Main post,Entrepreneur,water jet is a must
Pashafazilll,@AmirulMu_min Macam bodo. Paling bengap sekali,2021-12-20 04:09:10+00:00,0,0,0,Twitter for iPhone,1472781093665312771,1472780034469347333,reply,Entrepreneur,@AmirulMu_min How stupid. The most stuffy
magmalaya,@AmirulMu_min Lancau.,2021-12-20 04:50:14+00:00,28,6,2,Twitter for iPhone,1472791427956371458,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Launch.
faizzzazmi,@AmirulMu_min Media pon tak boleh pakai,2021-12-20 04:56:29+00:00,0,0,0,Twitter for iPhone,1472793003295076355,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Media can't be used
wolfipali,@AmirulMu_min Bangsat!,2021-12-20 05:30:19+00:00,1,0,0,Twitter for Android,1472801515349762053,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Bastard!
AimannnnAnuar,"@AmirulMu_min Buto, ni mesti tv3, tv kuat jilat",2021-12-20 05:49:30+00:00,2,1,0,Twitter for Android,1472806342301679616,1472780034469347333,reply,Entrepreneur,"@AmirulMu_min Buto, this must be tv3, the tv is very strong"
AmirulMu_min,@saifulraziff lagi tak masuk akal la sia,2021-12-20 05:58:48+00:00,1,0,0,Twitter Web App,1472808683344068613,1472780034469347333,reply,Entrepreneur,@saifulraziff it doesn't make sense anymore
KakchikAshaKC,@AmirulMu_min Syaitonnirrajimmmmmm!!!!,2021-12-20 06:02:23+00:00,0,0,0,Twitter for Android,1472809585665011713,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Syaitonnirrajimmmmm!!!!
AzrinRazali22,@AmirulMu_min Lancau.,2021-12-20 06:09:36+00:00,0,0,0,Twitter for Android,1472811401961824260,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Launch.
__pul__,@AmirulMu_min Tutup TV. Biar rating Berita tu drop jatuh terduduk. Tutup TV. Tutup TV 🚨⚠️,2021-12-20 07:05:08+00:00,0,0,0,Twitter for Android,1472825378209079300,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Close the TV. Let the news rating drop to a sitting position. Close the TV. Close TV 🚨⚠️
yuszuri,@AmirulMu_min Sungguh pan dalam pembikinan tart betul,2021-12-20 07:18:22+00:00,0,0,0,Twitter for Android,1472828709715386370,1472780034469347333,reply,Entrepreneur,@AmirulMu_min Really good at making tarts
AmirulMu_min,Bearish kn je deme ni.,2021-12-19 05:10:39+00:00,7,1,1,Twitter for iPhone,1472434179145015297,1472434179145015297,Main post,Entrepreneur,Bearish kn je deme ni.
AMementoNFT,@AmirulMu_min Bearish 💀 🤣,2021-12-19 05:25:04+00:00,4,0,1,Twitter for Android,1472437808123965441,1472434179145015297,reply,Entrepreneur,@AmirulMu_min Bearish 💀 🤣
buckydotcom,@AmirulMu_min ❤️❤️❤️,2021-12-19 04:42:57+00:00,0,0,0,Twitter for iPhone,1472427207603589125,1472426540403023875,reply,Entrepreneur,@AmirulMu_min ❤️❤️❤️
RoachPunks,"@AmirulMu_min Clear i guess, my parents in sgbuloh and brother in laguna there.",2021-12-19 04:28:26+00:00,2,0,1,Twitter for iPhone,1472423556835282946,1472423435879923714,reply,Entrepreneur,"@AmirulMu_min Clear i guess, my parents in sgbuloh and brother in laguna there."
AmirulMu_min,@RoachPunks Thanks kie.,2021-12-19 04:32:33+00:00,0,0,0,Twitter for iPhone,1472424589321924608,1472423435879923714,reply,Entrepreneur,@RoachPunks Thanks kie.
AimannnnAnuar,@AmirulMu_min Stay strong bro🤘🏻,2021-12-19 06:07:52+00:00,1,0,1,Twitter for Android,1472448577917968387,1472418305004605442,reply,Entrepreneur,@AmirulMu_min Stay strong bro🤘🏻
AmirulMu_min,@AimannnnAnuar Thanks man. After 2 hours aku dah telan 2 pinggan nasi,2021-12-19 06:26:29+00:00,0,0,1,Twitter for iPhone,1472453262104170502,1472418305004605442,reply,Entrepreneur,@AimannnnAnuar Thanks man. After 2 hours I have swallowed 2 plates of rice
zharfanrafizal,"@AmirulMu_min Samalah tuan, saya pun teruk kat alam ni. 

Gambar ni keadaan kitchen saya. Ni kat luar kedai. Dalam kedai air dah jadi paras dada. 

Staff semua dah keluar dengan selamat. Cuba peralatan dalam dijangka habis rosak. 

Semoga ada hikmah buat kita semua dengan ujian ini. https://t.co/93oUFPTt90",2021-12-19 06:42:39+00:00,2,3,1,Twitter for iPhone,1472457332563009536,1472418305004605442,reply,Entrepreneur,"@AmirulMu_min Same sir, I'm bad in this world too.

This is a picture of my kitchen. It's outside the store. In the store, the water is already chest level.

All the staff have gone out safely. Try the internal equipment expected to be damaged.

Hopefully there is wisdom for all of us with this test. https://t.co/93oUFPTt90"
AmirulMu_min,@zharfanrafizal Saya tumpang dukacita tuan,2021-12-19 06:45:44+00:00,0,0,0,Twitter for iPhone,1472458108723085313,1472418305004605442,reply,Entrepreneur,@zharfanrafizal I'm sorry sir
aideedmnor,@AmirulMu_min stay strong boss,2021-12-19 07:28:24+00:00,1,0,1,Twitter for iPhone,1472468843805114371,1472418305004605442,reply,Entrepreneur,@AmirulMu_min stay strong boss
AmirulMu_min,@aideedmnor InsyaAllah. Tgh tggu surut je ni,2021-12-19 07:39:33+00:00,0,0,0,Twitter for iPhone,1472471652260671492,1472418305004605442,reply,Entrepreneur,@aideedmnor God willing. It's time to ebb
nasriqul,"@AmirulMu_min I feel u bro

Take your time",2021-12-19 04:09:29+00:00,1,0,0,Twitter for Android,1472418784807776258,1472418305004605442,reply,Entrepreneur,"@AmirulMu_min I feel u bro

Take your time"
muhdnaimmustafa,@AmirulMu_min @magmalaya @SaveVidBot,2021-12-18 17:07:16+00:00,1,0,1,Twitter for iPhone,1472252132480847872,1472251679659548672,reply,Entrepreneur,@AmirulMu_min @magmalaya @SaveVidBot
H_Zaqwan96,@AmirulMu_min @magmalaya @twttofrhn @syahmi_ahmad,2021-12-18 17:52:05+00:00,0,0,0,Twitter for iPhone,1472263411769561089,1472251679659548672,reply,Entrepreneur,@AmirulMu_min @magmalaya @twttofrhn @syahmi_ahmad
ayoyamirul,@AmirulMu_min @kamilizzuddin16,2021-12-18 22:22:04+00:00,1,0,0,Twitter for iPhone,1472331354461196289,1472251679659548672,reply,Entrepreneur,@AmirulMu_min @kamilizzuddin16
AmirulMu_min,WAGMI TONIGHT.,2021-12-18 16:57:48+00:00,3,0,0,Twitter for iPhone,1472249752326598665,1472249752326598665,Main post,Entrepreneur,WAGMI TONIGHT.
AmirulMu_min,LFG TTM!,2021-12-18 10:19:58+00:00,0,0,0,Twitter Web App,1472149634546081798,1472149634546081798,Main post,Entrepreneur,LFG TTM!
AmirulMu_min,"ada lagi 5 kosong. for @PetOfOgilvy holders only.

The best thing about adworld 2022 is that they bring Web 3.0, NFT, Digital Asset, Metaverse and more to the world of marketing. Super pumped! https://t.co/7poDCCJjiQ",2021-12-18 10:17:44+00:00,4,3,6,Twitter Web App,1472149070919647234,1472149070919647234,Main post,Entrepreneur,"ada lagi 5 kosong. for @PetOfOgilvy holders only.

The best thing about adworld 2022 is that they bring Web 3.0, NFT, Digital Asset, Metaverse and more to the world of marketing. Super pumped! https://t.co/7poDCCJjiQ"
wolfipali,@AmirulMu_min @PetOfOgilvy Holder terawal dapat tak? 🤭,2021-12-18 11:51:01+00:00,1,0,1,Twitter for Android,1472172545096908803,1472149070919647234,reply,Entrepreneur,@AmirulMu_min @PetOfOgilvy Holder got it first? 🤭
AmirulMu_min,@wolfipali @PetOfOgilvy Siapa cpat dia dpt boss. Dah kasi email blom? XD,2021-12-18 11:59:09+00:00,0,0,0,Twitter for iPhone,1472174592181428226,1472149070919647234,reply,Entrepreneur,@wolfipali @PetOfOgilvy Who quickly gets the boss. Have you got an email yet? XD
jancoca,@AmirulMu_min @PetOfOgilvy Nak jgk,2021-12-18 12:01:32+00:00,1,0,1,Twitter for iPhone,1472175191669104640,1472149070919647234,reply,Entrepreneur,@AmirulMu_min @PetOfOgilvy I don't know
AmirulMu_min,@jancoca @PetOfOgilvy email,2021-12-18 12:03:58+00:00,0,0,1,Twitter Web App,1472175805035859972,1472149070919647234,reply,Entrepreneur,@jancoca @PetOfOgilvy email
Ammarrrrr_,@AmirulMu_min @PetOfOgilvy Wahhhh ada lagi ke 🥺,2021-12-18 12:02:02+00:00,1,0,1,Twitter for iPhone,1472175320937549828,1472149070919647234,reply,Entrepreneur,@AmirulMu_min @PetOfOgilvy Wahhhh there's more 🥺
AmirulMu_min,@Ammarrrrr_ @PetOfOgilvy email,2021-12-18 12:04:02+00:00,0,0,0,Twitter Web App,1472175822526156804,1472149070919647234,reply,Entrepreneur,@Ammarrrrr_ @PetOfOgilvy email
AzwnAbd,@AmirulMu_min @PetOfOgilvy Eh ada lagi ke? 👀,2021-12-18 12:06:33+00:00,0,0,1,Twitter for iPhone,1472176457233305607,1472149070919647234,reply,Entrepreneur,"@AmirulMu_min @PetOfOgilvy Hey, is there anything else? 👀"
