Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
sirsazly,@MuhyiddinYassin #KerajaanGagal pun sama lebihkurang mcm israel ... rakyat mengutuk sekeras kerasnya kerajaan PN #KerajaanGagal,2021-05-11 13:33:19+00:00,1,0,0,Twitter for iPhone,1392110574968971270,1392090452447223809,reply,Politics,@MuhyiddinYassin #KerajaanGagal is also more or less like Israel ... the people condemn as hard as the PN government #KerajaanGagal
AlaminSheikhRo1,@MuhyiddinYassin The Muslim world should give a tough answer to Israel..Palestinian Muslims are hurt..Why is the OIC still silent? So what is the role of oic? Many Muslim countries have not yet protested and announced this barbaric attack..Thank you sir for protesting..,2021-05-11 13:41:03+00:00,2,0,0,Twitter for Android,1392112521314717696,1392090452447223809,reply,Politics,@MuhyiddinYassin The Muslim world should give a tough answer to Israel..Palestinian Muslims are hurt..Why is the OIC still silent? So what is the role of oic? Many Muslim countries have not yet protested and announced this barbaric attack..Thank you sir for protesting..
MOHDASRIISMAIL5,@MuhyiddinYassin Simpati dgn nasib rakyat Palestine..Semuga Allah melindungi mereka..Dalam masa yg sama simpati juga dgn nasib rakyat Malaysia ni krn mendapat pemimpin sebegini rupa..Pemimpin yg hanya berani depan camera dan kenyataan media sahaja tp x berani menghadapi kenyataan..sampai bila?,2021-05-11 13:42:02+00:00,2,0,0,Twitter for Android,1392112767134470144,1392090452447223809,reply,Politics,@MuhyiddinYassin Sympathize with the plight of the Palestinian people..May God protect them..At the same time sympathize with the plight of the Malaysian people because they have a leader like this..A leader who only dares in front of the camera and media statements but does not dare to face reality.. till when?
Thanda_24,@MuhyiddinYassin Selalu lambat,2021-05-11 13:46:49+00:00,1,1,0,Twitter for Android,1392113970232844291,1392090452447223809,reply,Politics,@MuhyiddinYassin Always late
allansktan,"@MuhyiddinYassin Sibuk sangat nak jaga tepi kain orang pulak!! Jaga kebajikan negara sendiri dulu, mana SOP PKP bila menteri sendiri buat peraturan sendiri..... Mana pulak so Azmin?? Terus hilang dari radar, takut kena Covid kot....",2021-05-11 13:56:50+00:00,4,0,0,Twitter for iPhone,1392116492653629450,1392090452447223809,reply,Politics,"@MuhyiddinYassin I'm so busy trying to take care of the edges of people's clothes!! Take care of the welfare of your own country first, where is the MCO SOP when the minister makes his own rules..... Where is Azmin?? Keep disappearing from the radar, afraid of getting Covid..."
MohdSyu30767664,@MuhyiddinYassin Kami jugak mengutuk sekeras kerasnya kerajaan tanpa mandat rakyat atau lebih tepat lagi kerajaan tebuk atap,2021-05-11 14:09:25+00:00,2,2,0,Twitter for Android,1392119656228421639,1392090452447223809,reply,Politics,@MuhyiddinYassin We strongly condemn the government without the mandate of the people or more precisely the government through the roof
charanj75825151,"@MuhyiddinYassin kalau mau lockdown, kasih lock terus rumah pun jangan kasih keluar satu bulan tuan. ini MCO 2.0, 3.0, 4.0 sampai 10.0 pun masih juga sama. kasih sakit sekali terus putus, ini alang alang mana ada kesan kita rakyat yang susah sudah plan kerja kena stop lagi!",2021-05-11 14:11:20+00:00,17,1,2,Twitter Web App,1392120140884414464,1392090452447223809,reply,Politics,"@MuhyiddinYassin if you want to lock down, lock your house and don't let it out for a month sir. this MCO 2.0, 3.0, 4.0 to 10.0 is still the same. it hurts so much to keep breaking up, this is a problem, where does it affect us, the people who have a hard time, have to stop working again!"
sadkid27,"@MuhyiddinYassin @MKNJPM Y'all this isn't about Malaysia. Nak kecam, kecam tempat lain. I'm glad our government is also speaking up on behalf of Palestine. Palestine need support now more than ever. At least they're brave enough to condemn Israel unlike those ""powerful"" countries.",2021-05-11 14:16:48+00:00,141,8,1,Twitter for Android,1392121515672358912,1392090452447223809,reply,Politics,"@MuhyiddinYassin @MKNJPM Y'all this isn't about Malaysia. Nak kecam, kecam tempat lain. I'm glad our government is also speaking up on behalf of Palestine. Palestine need support now more than ever. At least they're brave enough to condemn Israel unlike those ""powerful"" countries."
imranhihi,@MuhyiddinYassin @MKNJPM apa lagi hntar askar la lawan,2021-05-11 14:18:41+00:00,1,0,0,Twitter for iPhone,1392121989540630529,1392090452447223809,reply,Politics,@MuhyiddinYassin @MKNJPM why send soldiers to fight?
wargaduniaaman,@MuhyiddinYassin Rakyat juga mengutuk kelemahan pimpinan kamu.,2021-05-11 14:21:34+00:00,2,0,0,Twitter for Android,1392122715818000387,1392090452447223809,reply,Politics,@MuhyiddinYassin The people also condemn the weakness of your leadership.
merahza,"@MuhyiddinYassin Kan ni Ramadan? Batal posa kutuk-mengkutuk. Ikut jejak🇸🇦Saudi, tak pun bising.",2021-05-11 14:22:19+00:00,7,1,0,Twitter Web App,1392122904247103495,1392090452447223809,reply,Politics,"@MuhyiddinYassin Isn't this Ramadan? Cancel the curse-cursing pose. Follow the footsteps of 🇸🇦Saudi, it's not even noisy."
PakatanAvengers,"@MuhyiddinYassin Kami Rakyat Malaysia Ingin Mengutuk Kerajaan Zionis PN! 
Perampas hak kerajaan PH yg sah yg telah kami pilih dengan sesuka hati!",2021-05-11 14:29:01+00:00,1,0,0,Twitter Web App,1392124589308665862,1392090452447223809,reply,Politics,"@MuhyiddinYassin We Malaysians Want to Condemn the PN Zionist Government!
The usurper of the rights of the legitimate PH government that we have chosen at will!"
sembangggg,"@MuhyiddinYassin Rkyt Msia mengecam dan mengutuk sekeras-kerasnya tindakan jemaah menteri yang memakan gaji buta dan tak berfungsi untuk menjalankan amanah rakyat. Rakyat menggesa @MuhyiddinYassin dan menteri2 meletak jawatan. @501Awani mohon kongsikan kecaman rkyt Malaysia ini.
#kerajaangagal",2021-05-11 14:33:18+00:00,11,2,1,Twitter for iPhone,1392125667546857476,1392090452447223809,reply,Politics,"@MuhyiddinYassin Rkyt Msia strongly condemns and strongly condemns the actions of the ministerial assembly that eats blind salaries and does not function to carry out the people's trust. People call on @MuhyiddinYassin and ministers to resign. @501Awani please share this criticism of the Malaysian government.
#kerajaangagal"
bauk_selat,@MuhyiddinYassin .pdf,2021-05-11 14:33:34+00:00,1,0,0,Twitter for Android,1392125735716884483,1392090452447223809,reply,Politics,@MuhyiddinYassin .pdf
sameerkhanlgk,"@MuhyiddinYassin Tan Sri, jaga negara sendiri dulu.
Jaga keperluan rakyat dulu. Jangan menghilangkan diri di saat getir seperti skrg.
Be responsible. Walk the talk.",2021-05-11 14:34:36+00:00,2,0,0,Twitter for Android,1392125997793759238,1392090452447223809,reply,Politics,"@MuhyiddinYassin Tan Sri, take care of your own country first.
Take care of the needs of the people first. Don't lose yourself in bitter times like now.
Be responsible. Walk the talk."
zainol6015,@MuhyiddinYassin Serangan Gaza nampak..ni serangan perayaan tiba..tiba shj asal perayaan penyakit naik..naik penyakit perayaan,2021-05-11 14:36:58+00:00,0,0,1,Twitter for Android,1392126592126648320,1392090452447223809,reply,Politics,@MuhyiddinYassin The Gaza attack looks like it's a festive attack.
Chena16055962,@MuhyiddinYassin Kecam di twitter &amp; fb ajela yg mampu wahai pm Malaysia. Buatla sidang parlimen tergempar..,2021-05-11 14:50:43+00:00,12,1,0,Twitter for Android,1392130052087640067,1392090452447223809,reply,Politics,"@MuhyiddinYassin Clam on twitter &amp; fb is the only one who can afford it, Malaysian pm. Make an emergency parliamentary session.."
zeropointers,@MuhyiddinYassin So the action plan? Are we gonna send our troops to build shelters for them? Bring foods and medicines?,2021-05-11 14:57:40+00:00,1,0,0,Twitter for iPhone,1392131802031034370,1392090452447223809,reply,Politics,@MuhyiddinYassin So the action plan? Are we gonna send our troops to build shelters for them? Bring foods and medicines?
Akuabu00,@MuhyiddinYassin Sehari dah PKP 1 Malaysia. X dgr lagi abah bgtw bntuan ke tidak. Ksian industri kmi yg kena tutup.,2021-05-11 14:59:19+00:00,2,1,0,Twitter for iPhone,1392132216067530752,1392090452447223809,reply,Politics,@MuhyiddinYassin It's been a day since Malaysia's 1st MCO. Do you still need help or not? I'm sorry that our industry has to be closed.
FauziaQuantum20,@MuhyiddinYassin Moga Allàh swt melindungi negara Malaysia Dan rakyat amnya  Aamin3,2021-05-11 15:03:12+00:00,2,1,0,Twitter for Android,1392133194963619844,1392090452447223809,reply,Politics,@MuhyiddinYassin May Allah swt protect Malaysia and the people in general Aamin3
justalhafiz,@MuhyiddinYassin Israel merampas tanah sah milik Palestin. PN merampas mandat sah milik PH. You have no moral standing to condemn Israel.,2021-05-11 15:08:37+00:00,18,3,1,Twitter for iPhone,1392134557885820931,1392090452447223809,reply,Politics,@MuhyiddinYassin Israel seized legitimate Palestinian land. PN seized PH's legitimate mandate. You have no moral standing to condemn Israel.
Razorrxshizodax,"@MuhyiddinYassin rakyat malaysia jugak mengutuk sekeras kerasnya kabinet kerajaan... #kerajaanzionis #KerajaaanGagal #kerajaanisrael
#xgunabetoiii #KerajaanCincau",2021-05-11 15:32:26+00:00,3,1,0,Twitter for Android,1392140548354416643,1392090452447223809,reply,Politics,"@MuhyiddinYassin the people of Malaysia condemn the government cabinet as hard as they can... #kerajaanzionis #KerajaaanGagal #kerajaanisrael
#xgunabetoiii #KerajaanCincau"
kobisbunga18,@MuhyiddinYassin Dgn ikut SOP cvd19 tak kan hilang sampai kiamat ikut la negara china dia buat lockdown sampai hilang nya cvd19 bukan ikut sop.sop tak blh hilang kan cvd19 lockdown yg blh hilang kan cvd19 rakyat derita di sbb kan pm yang penting kan duit poket dari selamat rakyat nya,2021-05-11 15:40:31+00:00,2,0,0,Twitter for Android,1392142584433156100,1392090452447223809,reply,Politics,"@MuhyiddinYassin By following the SOP, cvd19 won't disappear until the end of the day, follow the Chinese country, they will make a lockdown until it disappears, cvd19 is not followed by sop.sop, it won't disappear, right? his people are safe"
LapokUjang,@MuhyiddinYassin Dan negara Brunai skrg 100% tiada covid blh menjalankan aktiviti seperti biasa dan boleh menyambut Aidilfitri.sebabnya atas pengakuan mereka.umah ibadah di buka Hanya Doa dan zikir amalanya.di malaysia x blh walaupun ikut sop blh menyebabkan Calster Masjid dan surau kononya.😂🤣,2021-05-11 16:47:01+00:00,2,0,0,Twitter for Android,1392159318590386177,1392090452447223809,reply,Politics,"@MuhyiddinYassin And the country of Brunei is now 100% covid-free and can carry out activities as usual and can celebrate Aidilfitri. The reason is because of their confession. Houses of worship are only open for prayer and zikr amalanya. In Malaysia, even if you follow the sop, it can cause the Calster of mosques and suraus. 😂🤣"
MatabirAl,@MuhyiddinYassin That’s not a holy place that a war zone. They use the Al Aqsa mosque as a place to attack police from... religion of peace..And if you’re asking what’s that for? To disrupt the celebrations of Jerusalem Day that we have today! A very eventful day is ahead of us all. Amir Tsarfati,2021-05-11 17:15:57+00:00,3,1,3,Twitter for Android,1392166599486885888,1392090452447223809,reply,Politics,@MuhyiddinYassin That’s not a holy place that a war zone. They use the Al Aqsa mosque as a place to attack police from... religion of peace..And if you’re asking what’s that for? To disrupt the celebrations of Jerusalem Day that we have today! A very eventful day is ahead of us all. Amir Tsarfati
ElyaAmir1,@MuhyiddinYassin Saya tk fham ye korang nie nk org yg mcm mne lg memerintah negara...semua menteri korang kutuk...semua tk kene...pm kite adelh pilihan sultan...bersyukurlh ddk dalam negara sendiri yg aman damai...kite nie org ii melayu...bersatu hati lh ...bkn kutuk mengutuk bangsa sendiri..malu,2021-05-11 17:17:38+00:00,3,0,0,Twitter for Android,1392167025225572352,1392090452447223809,reply,Politics,@MuhyiddinYassin I don't understand why people like you still rule the country...all your ministers are cursed...all of them are not here...pm we are the sultan's choice...thankful to be in our own peaceful country.. .kite these people are Malays...we are united...don't curse and curse your own nation..shame
asyrafcm,"@MuhyiddinYassin Turki menyeru malaysia, indonesia &amp; negara² islam yg lain bersama-sama membantu palestin  https://t.co/yJs3Cm49tw",2021-05-11 17:51:23+00:00,32,2,0,Twitter for Android,1392175517730627585,1392090452447223809,reply,Politics,"@MuhyiddinYassin Turkey calls on Malaysia, Indonesia &amp; Other Islamic countries together help Palestine https://t.co/yJs3Cm49tw"
NocturnalCulto,@MuhyiddinYassin Baca doa abah kat tv..kami rakyat malaysia akan aminkan..rindu zaman abah baca doa..tomey totey..,2021-05-11 15:54:47+00:00,1,0,0,Twitter for Android,1392146173683666944,1392090452447223809,reply,Politics,@MuhyiddinYassin Read my prayers on TV..we Malaysians will agree..I miss the days when my father read prayers..tomey totey..
salzian,@MuhyiddinYassin It's high time we kutuk Israel. What took you so long sir?,2021-05-11 17:17:42+00:00,1,0,0,Twitter for Android,1392167041948291072,1392090452447223809,reply,Politics,@MuhyiddinYassin It's high time we kutuk Israel. What took you so long sir?
anashahrom,@MuhyiddinYassin https://t.co/SlFaYpmQDd,2021-05-11 18:56:16+00:00,0,1,0,Twitter for Android,1392191844365127684,1392090452447223809,reply,Politics,@MuhyiddinYassin https://t.co/SlFaYpmQDd
Amir_Pro26,"@MuhyiddinYassin InsyaAllah, Yg TERBAIK kita usahakan utk bantu saudara2 kita di Palestine dan hancurkan ZIONIS. Semua pihak boleh keluarkan Press Statement tapi tak semua mampu UNTUK BERTINDAK bagi memperbetulkan keadaan di sana.",2021-05-11 19:57:31+00:00,8,0,0,Twitter for Android,1392207258931515394,1392090452447223809,reply,Politics,"@MuhyiddinYassin InsyaAllah, the BEST we do is to help our brothers in Palestine and destroy the ZIONISTS. All parties can release a Press Statement but not all are able to ACT to correct the situation there."
NikBadrul5,"@MuhyiddinYassin Kekadang bila rasa syukur telah tiada, kebimbangan yg Allah SWT akan menarik balik segala kemudahan/keselesaan yg diberikan yg selama ini aku abaikan atau ""take it for granted"" amatlah menakutkan... Allahuakhbar,",2021-05-11 21:03:08+00:00,9,1,0,Twitter for Android,1392223775307960320,1392090452447223809,reply,Politics,"@MuhyiddinYassin Sometimes when the gratitude is gone, the worry that Allah SWT will withdraw all the facilities/comforts given that I have ignored or ""take it for granted"" is very scary... Allahuakhbar,"
emilyymaz,@MuhyiddinYassin Make more bold action Mr Pm. Do the international press conference to make them shame to their act for these years. Cant bear this anymore Mr Pm. Watching them getting kill day by day. Its just hurting every Muslim people around the world. Let's make this work now.,2021-05-11 22:36:15+00:00,25,1,0,Twitter for Android,1392247208490065922,1392090452447223809,reply,Politics,@MuhyiddinYassin Make more bold action Mr Pm. Do the international press conference to make them shame to their act for these years. Cant bear this anymore Mr Pm. Watching them getting kill day by day. Its just hurting every Muslim people around the world. Let's make this work now.
Wani37686839,@MuhyiddinYassin Jgn lupa video ucapan jugak abah.. baru semangat kutuk Israel 🥺,2021-05-11 23:08:14+00:00,1,0,0,Twitter for Android,1392255257808236547,1392090452447223809,reply,Politics,@MuhyiddinYassin Don't forget the video of the speech bro.. the spirit of cursing Israel is new 🥺
BalqisLadio,@MuhyiddinYassin Aku usya jgk komen2 ni kenapa perangai lagi teruk dr Israel laknatullah tu. Atleast ni maknanya kita tak menyokong Zionis. Atleast adalah benda baik abah kau buat. PASAL NEGARA KITA JGN CAMPUR DGN PALESTINE. Kite ni PKP JE mereka PERANG.,2021-05-11 23:20:35+00:00,38,0,1,Twitter for iPhone,1392258365066121218,1392090452447223809,reply,Politics,"@MuhyiddinYassin I can't comment on this, why is Israel's attitude so bad, God damn it. At least this means we don't support Zionists. At least it's a good thing you did. OUR COUNTRY DO NOT MIX WITH PALESTINE. See, PKP JE they WAR."
LohLsw,"@MuhyiddinYassin Aiyah! Too many mistakes made by PN govt, daren’t face the rakyat, so press statement that nobody will pick up n no need to answer questions.",2021-05-11 23:28:27+00:00,1,0,1,Twitter for iPhone,1392260342978207748,1392090452447223809,reply,Politics,"@MuhyiddinYassin Aiyah! Too many mistakes made by PN govt, daren’t face the rakyat, so press statement that nobody will pick up n no need to answer questions."
AsmaGonzalles,@MuhyiddinYassin Sabar je laaaa,2021-05-12 01:40:57+00:00,1,0,1,Twitter for Android,1392293689649627138,1392090452447223809,reply,Politics,@MuhyiddinYassin Just be patient
AsmaGonzalles,@MuhyiddinYassin Find it so hard to go on,2021-05-12 01:50:27+00:00,1,0,0,Twitter for Android,1392296080121892865,1392090452447223809,reply,Politics,@MuhyiddinYassin Find it so hard to go on
aidanadhira2,@MuhyiddinYassin Kutuk ke ? Isu dalam negara rakyat kutuk en taknak dengar ke ? Mana janji yang pernah cakap ? Sop berubah2 . Takde pendirian ke ? Menyusahkan orang .,2021-05-12 04:31:29+00:00,0,1,0,Twitter for Android,1392336605382209541,1392090452447223809,reply,Politics,"@MuhyiddinYassin Do you curse? Issues in the country, the people are cursing, don't you want to listen? Where is the promise that you said? The soup changes. Don't you have a stance? Burdens people ."
KassimZulfikri,@MuhyiddinYassin https://t.co/LtuihqnAHK,2021-05-12 04:48:33+00:00,2,0,0,Twitter for Android,1392340901117136900,1392090452447223809,reply,Politics,@MuhyiddinYassin https://t.co/LtuihqnAHK
yus7302,@MuhyiddinYassin Ada ke patut penerima GKP 2020 semasa Pandemik terus menyebabkan rakyat tidak lulus BPR?,2021-05-12 04:55:12+00:00,1,0,0,Twitter for Android,1392342570835972097,1392090452447223809,reply,Politics,@MuhyiddinYassin Is there a right to receive GKP 2020 during the Pandemic that continues to cause people not to pass ACA?
SyamimiAlia2,"@MuhyiddinYassin Orang yang komen negatif sangat ni, tak puasa ke? Haihhhhhhh",2021-05-12 06:02:56+00:00,3,0,1,Twitter for iPhone,1392359619385696256,1392090452447223809,reply,Politics,"@MuhyiddinYassin The person who commented so negatively, isn't he fasting? Hihhhhhh"
9Gerakan,"@MuhyiddinYassin AMARAN TERAKHIR!!!
SILA BUKA SEMPADAN DAERAH UNTUK KAMI BERAYA PADA HARI RAYA PERTAMA ATAU KAMI UNDI DIVA AA SEBAGAI PERDANA MENTERI PADA PRU AKAN DATANG!!",2021-05-12 06:11:51+00:00,5,1,1,Twitter for Android,1392361864433074178,1392090452447223809,reply,Politics,"@MuhyiddinYassin FINAL WARNING!!!
PLEASE OPEN DISTRICT BOUNDARIES FOR US TO CELEBRATE ON THE FIRST HOLIDAY OR WE WILL VOTE DIVA AA AS PRIME MINISTER IN THE NEXT GE!!"
Juzzmim,@MuhyiddinYassin Tuan jika buat sukarelawan untuk bantu rakyat Palestine memang kami join tuan☝🏼🔥,2021-05-12 07:57:31+00:00,1,0,0,Twitter for Android,1392388452327378944,1392090452447223809,reply,Politics,"@MuhyiddinYassin Sir, if you volunteer to help the Palestinian people, we will join you☝🏼🔥"
waynechuah_,@MuhyiddinYassin https://t.co/6Y1hFbnM2G,2021-05-12 08:26:33+00:00,2,1,0,Twitter for Android,1392395761300623360,1392090452447223809,reply,Politics,@MuhyiddinYassin https://t.co/6Y1hFbnM2G
Shuib7007,@MuhyiddinYassin Mohon turut serta dengan turki,2021-05-12 08:38:08+00:00,1,0,0,Twitter for iPhone,1392398673804361729,1392090452447223809,reply,Politics,@MuhyiddinYassin Please join the turkey
Khuzairi754,@MuhyiddinYassin Good✨,2021-05-12 09:02:02+00:00,1,0,0,Twitter for iPhone,1392404689153449988,1392090452447223809,reply,Politics,@MuhyiddinYassin Good✨
maninblue4,@MuhyiddinYassin fix your country first,2021-05-11 13:21:04+00:00,0,0,0,Twitter for iPhone,1392107488951087113,1392090452447223809,reply,Politics,@MuhyiddinYassin fix your country first
FShaziq,"@MuhyiddinYassin Ehhhh sape ni? Anyone please explain sape ni aku tak kenal, please...............",2021-05-11 13:21:38+00:00,0,0,0,Twitter for Android,1392107634568876035,1392090452447223809,reply,Politics,"@MuhyiddinYassin Ehhhh who is this? Anyone please explain who I don't know, please..............."
RobertM73774171,@MuhyiddinYassin Kenyataan taik kucing,2021-05-11 13:23:07+00:00,0,0,0,Twitter for Android,1392108006616166400,1392090452447223809,reply,Politics,@MuhyiddinYassin Cat taik statement
FarhanRich1,@MuhyiddinYassin #KerajaanGagal,2021-05-11 13:25:00+00:00,0,0,0,Twitter for Android,1392108478420901894,1392090452447223809,reply,Politics,@MuhyiddinYassin #KerajaanGagal
jevcoinnft,@MuhyiddinYassin Resign saja...Rakyat Sendiri tak.boleh Jaga..cukup resign saja,2021-05-11 13:34:25+00:00,0,0,0,Twitter for Android,1392110848236208135,1392090452447223809,reply,Politics,@MuhyiddinYassin Just resign... The people themselves can't take care of it... just resign
Bossjaxxx,@MuhyiddinYassin hidup abah 🤣❤️,2021-05-11 13:55:04+00:00,0,0,0,Twitter for iPhone,1392116045469544448,1392090452447223809,reply,Politics,@MuhyiddinYassin live your life 🤣❤️
HafizHa92021452,@MuhyiddinYassin Kalau boleh hilangkan lah Israel dalam map tu takde guna ada dalam Map pun Israel tu #SavePalestin,2021-05-11 14:05:04+00:00,0,0,0,Twitter for Android,1392118561577922566,1392090452447223809,reply,Politics,"@MuhyiddinYassin If you can get rid of Israel on the map, it's useless to have Israel on the map #SavePalestin"
Syaz1_75,@MuhyiddinYassin Negara sendiri caca marba..malu lah sikit,2021-05-11 14:10:11+00:00,0,0,0,Twitter for Android,1392119849623556102,1392090452447223809,reply,Politics,@MuhyiddinYassin The country itself is a lot of people.. it's a shame
pereia_b,@MuhyiddinYassin @MKNJPM Look at your own backyard first.,2021-05-11 14:14:14+00:00,0,0,0,Twitter for iPhone,1392120870278029312,1392090452447223809,reply,Politics,@MuhyiddinYassin @MKNJPM Look at your own backyard first.
nazgullah,@MuhyiddinYassin @MKNJPM Cer teka nama pdf file. kenyataan_media_kutuk_israel_sorry_lambat_tulis_final.pdf,2021-05-11 14:17:32+00:00,0,0,0,Twitter Web App,1392121700016263168,1392090452447223809,reply,Politics,@MuhyiddinYassin @MKNJPM Guess the name of the pdf file. real_media_kutuk_israel_sorry_Lalow_tulis_final.pdf
Zukiey77991,@MuhyiddinYassin hantar x boleh ke?,2021-05-11 14:20:21+00:00,0,0,0,Twitter for Android,1392122411428974597,1392090452447223809,reply,Politics,@MuhyiddinYassin can you send it?
ajjterios,@MuhyiddinYassin #MalaysiaStandsWithPalestine,2021-05-11 14:21:36+00:00,0,0,0,Twitter for Android,1392122725875912706,1392090452447223809,reply,Politics,@MuhyiddinYassin #MalaysiaStandsWithPalestine
SenseiSpta,@MuhyiddinYassin 😅😅🤣🤣,2021-05-11 14:22:14+00:00,0,0,0,Twitter for Android,1392122883128795138,1392090452447223809,reply,Politics,@MuhyiddinYassin 😅😅🤣🤣
mUchALuCHa149,"@MuhyiddinYassin Kenapa tak buat PC sendiri? Inform segala bagai SOP,kondem Israel bagai..mana pergi??? Lama menyepi",2021-05-11 14:31:09+00:00,0,0,0,Twitter for Android,1392125126796214274,1392090452447223809,reply,Politics,"@MuhyiddinYassin Why not make your own PC? Inform everything about SOP, Israeli condoms like.. where is it going??? Quiet for a long time"
aidilDgunnerz,@MuhyiddinYassin @MKNJPM Apa beza Muhyiddin dgn Zionis. Dua dua pun kejam dan zalim. Nk kutuk konon https://t.co/ywfkJmUlzG,2021-05-11 14:31:50+00:00,0,0,0,Twitter for iPhone,1392125300721426434,1392090452447223809,reply,Politics,@MuhyiddinYassin @MKNJPM What is the difference between Muhyiddin and Zionists? Both are cruel and cruel. Nk curses so-called https://t.co/ywfkJmUlzG
