Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
DearthTwit,"@missfazura maaf cakap , isu ni sekiranya terjadi , korah2 tempat trsebut yg d pertanggungjawabkan untuk melakukan pengurusan ..... dan sekiranya mayat trsebut lambat d uruskan .... koriah2 tempat tu kna tanggung dosa",2021-06-25 17:15:18+00:00,1,0,0,Twitter for Android,1408473891303956485,1408271963013881862,reply,Celebrity,"@missfazura I'm sorry to say, if this issue happens, it's the responsibility of those places to do the management ..... and if the corpse is delayed in handling it .... those places should bear the blame"
cikyang,@missfazura Allahuakbar.. Innalillahiwainnailaihirojiun,2021-06-25 21:26:16+00:00,1,0,0,Twitter for Android,1408537049179643904,1408271963013881862,reply,Celebrity,@missfazura Allahuakbar.. Innalillahiwainnailaihirojiun
SaharinErmawati,@missfazura Innalillahiwainnailaihirojiun😭 Syurga buat mu sayang..,2021-06-26 00:40:37+00:00,1,0,0,Twitter for Android,1408585960380530694,1408271963013881862,reply,Celebrity,@missfazura Innalillahiwainnailaihirojiun😭 Heaven is for you dear..
NurAinOthman6,@missfazura Allahuakhbar.....😭😭😭Syurga tempat mu Sayang....,2021-06-26 01:30:08+00:00,2,0,0,Twitter for Android,1408598421829685249,1408271963013881862,reply,Celebrity,@missfazura Allahuakhbar.....😭😭😭 Heaven is your place Darling....
Jai_JHR,@missfazura Jiran2...Ketua kampung..wakil rakyat mane?,2021-06-26 03:12:33+00:00,1,0,0,Twitter for Android,1408624193487327236,1408271963013881862,reply,Celebrity,@missfazura Neighbor2...Kampung leader..where is the representative?
Faziyana1,"@missfazura nk mohon zakat kena isi borang, pastu online. pastu step sane, document sokongan pulak. dah orang susah, ada ker semua laptop, pc, hp, pandai ker nak isi. kesian pd orang yg betul2 memerlukan.. nak mohon bantuan pun tak tahu.",2021-06-26 04:47:29+00:00,3,0,0,Twitter for iPhone,1408648086272962561,1408271963013881862,reply,Celebrity,"@missfazura if you want to apply for zakat, you have to fill out a form, then go online. Just step sane, supporting documents. It's hard for people, there are all laptops, PCs, cellphones, they're good at filling things up. I feel sorry for the people who really need it.. I don't even know how to ask for help."
ShiemaArif,"@missfazura hamba Allah ni sedang diuji dgn ujian yg maha berat...setiap kejadian yg berlaku itu psti ade hikmah disebaliknya..😭..redha, bersabar &amp; bertabahlah...Allah sentiasa bersama dgnmu..stay strong💪👍🏼",2021-06-26 05:04:20+00:00,1,0,0,Twitter for Android,1408652325846200325,1408271963013881862,reply,Celebrity,"@missfazura this servant of God is being tested with a very heavy test... every incident that happens must have wisdom behind it..😭.. content, patient &amp; persevere...God is always with you..stay strong💪👍🏼"
hambadunia4,@missfazura Ya Allah 😥😔😭😣,2021-06-26 07:42:33+00:00,1,0,0,Twitter for Android,1408692142503907329,1408271963013881862,reply,Celebrity,@missfazura Oh God 😥😔😭😣
prokasihaddmath,@missfazura Allahuakbar.. Semoga Allah permudahkan urusan keluarga ini,2021-06-26 23:25:20+00:00,1,0,0,Twitter for Android,1408929402532950018,1408271963013881862,reply,Celebrity,@missfazura Allahuakbar.. May Allah ease this family's affairs
jwalysof,"@missfazura Ya Allah, anak syurga. Alhamdulillah dan terima kasih kepada yang menghulurkan bantuan. Semoga Allah SWT membalas budi dan jasa baik kalian semua. Ameen YRA.",2021-06-27 02:55:31+00:00,1,0,0,Twitter for Android,1408982293587234818,1408271963013881862,reply,Celebrity,"@missfazura Oh God, child of heaven. Alhamdulillah and thank you to those who helped. May Allah SWT reward all of you for your kindness and good service. Amen YRA."
hamizahzaihan,@missfazura hahahaahahha comel !🤣🤣🤣,2021-06-22 03:28:12+00:00,2,0,0,Twitter Web App,1407178581243883521,1407178291006656512,reply,Celebrity,@missfazura hahahahaha cute !🤣🤣🤣
William32927175,@missfazura Hello. How are you doing,2021-06-19 11:08:56+00:00,0,0,0,Twitter for Android,1406207364919746560,1406187480823615490,reply,Celebrity,@missfazura Hello. How are you doing
fid530,@missfazura So cute,2021-06-20 01:48:09+00:00,1,0,0,Twitter for iPhone,1406428628217307137,1406187480823615490,reply,Celebrity,@missfazura So cute
gemyt22,@missfazura Al-Fateha 🤲,2021-06-17 11:19:07+00:00,1,0,0,Twitter for Android,1405485153225347072,1405447146917203968,reply,Celebrity,@missfazura Al-Fateha 🤲
Tazmaniaaa_95,@missfazura Lot of love on this picture❤️❤️❤️,2021-06-16 08:56:49+00:00,1,0,0,Twitter for Android,1405086952555270146,1405084933488623616,reply,Celebrity,@missfazura Lot of love on this picture❤️❤️❤️
fafajamil,@missfazura So far good. Alhamdulillah 😄,2021-06-11 06:43:37+00:00,2,0,0,Twitter for iPhone,1403241491561029639,1403237492485148673,reply,Celebrity,@missfazura So far so good. Alhamdulillah 😄
Shaifulnizam771,@missfazura Terduduk termenung terciduk semua ada. 😭😭😭,2021-06-11 19:34:46+00:00,1,0,0,Twitter for iPhone,1403435558983008258,1403237492485148673,reply,Celebrity,@missfazura Sitting pensively squinting all there. 😭😭😭
jihaland97,@missfazura Haaa ni dia pencukur🤣,2021-06-10 10:51:52+00:00,0,0,0,Twitter for iPhone,1402941577333334026,1402940558553792516,reply,Celebrity,@missfazura Haaa this is a shaver🤣
nan4_na,@missfazura Hahah.. Amelia Henderson jadi Young Bella !! 🥰,2021-06-10 11:34:54+00:00,0,0,0,Twitter for Android,1402952410801209350,1402940558553792516,reply,Celebrity,@missfazura Hahah.. Amelia Henderson is Young Bella !! 😋
faaliftaha,@missfazura haha so cute,2021-06-10 12:02:39+00:00,0,0,0,Twitter for iPhone,1402959391003869191,1402940558553792516,reply,Celebrity,@missfazura haha ​​so cute
missfazura,Innalillahiwainnailayhiraji'un.. 🤍💐 #OurLondonFamily,2021-06-09 05:07:08+00:00,269,52,5,Twitter for iPhone,1402492435809271815,1402492435809271815,Main post,Celebrity,Innalillahiwainnailayhiraji'un.. 🤍💐 #OurLondonFamily
ChefFarizan,@missfazura Kat mna nih,2021-06-09 18:34:44+00:00,1,0,1,Twitter for Android,1402695675746263044,1402492435809271815,reply,Celebrity,@missfazura Where are you?
zairulamri3,@missfazura london la,2021-06-10 03:14:42+00:00,0,0,0,Twitter for Android,1402826530938490880,1402492435809271815,reply,Celebrity,@missfazura london la
missqissaraz,@missfazura Nape tu,2021-06-10 07:27:27+00:00,0,0,0,Twitter for Android,1402890135297937409,1402492435809271815,reply,Celebrity,@missfazura That's right
jKR63912592,@missfazura @AzalizaRejab 👃,2021-10-19 03:29:46+00:00,0,0,0,Twitter Web App,1450303131917631493,1402492435809271815,reply,Celebrity,@missfazura @AzalizaRejab 👃
AlamLcz,@missfazura @AzalizaRejab 🐗,2021-10-23 07:50:17+00:00,0,0,0,Twitter Web App,1451818244524945413,1402492435809271815,reply,Celebrity,@missfazura @AzalizaRejab 🐗
nursuejuhara,"@missfazura Asslamualaikum  semua🥰

Saya suhaida agent sah sk magic malaysia

Kalau ada yang nak guna mesin penapis air /udara boleh tanya saya ye

Saya nak share kelebihan hebat produk jikso
Sk magic ini🤗

Sekarang pun tengah ada promosi murah2 🤗

https://t.co/HcPJZw1Ez5 https://t.co/5vnvbERSdL",2021-06-06 09:44:49+00:00,0,0,0,Twitter for iPhone,1401475152966152197,1401373797123608579,reply,Celebrity,"@missfazura Assalamualaikum everyone

I am suhaida authorized agent of sk magic malaysia

If anyone wants to use a water / air filter machine, you can ask me

I want to share the great advantages of jikso products
Sk magic this 🤗

Even now there is a cheap promotion 🤗

https://t.co/HcPJZw1Ez5 https://t.co/5vnvbERSdL"
missfazura,Ya Allah! Kesian anak anak kecik mommy ni! Jom tolong mereka 💖,2021-06-01 03:52:24+00:00,1391,1185,11,Twitter for iPhone,1399574524417347586,1399574524417347586,Main post,Celebrity,Ya Allah! Pity mommy's little children! Let's help them 💖
izzvtullvhmhmd,@missfazura kak,2021-06-01 03:58:31+00:00,0,0,0,Twitter for iPhone,1399576065136152576,1399574524417347586,reply,Celebrity,@missfazura bro
AzhreenShaari,@missfazura Tq kak 😭😍,2021-06-01 03:58:43+00:00,1,0,0,Twitter for iPhone,1399576113588834306,1399574524417347586,reply,Celebrity,@missfazura Thank you sister 😭😍
fatynahh1,@missfazura okay mommy fazura🥺,2021-06-01 04:18:31+00:00,3,0,0,Twitter for Android,1399581099693547522,1399574524417347586,reply,Celebrity,@missfazura okay mommy fazura🥺
nuar165,@missfazura @hazhmh 😥😥😥 kesian kan mommy 😥😥😥,2021-06-01 04:20:09+00:00,0,0,0,Twitter for iPhone,1399581509518970885,1399574524417347586,reply,Celebrity,@missfazura @hazhmh 😥😥😥 sorry mommy 😥😥😥
Syammxx,@missfazura Tq kak FAZ! ❤️,2021-06-01 05:32:07+00:00,1,0,0,Twitter for Android,1399599619407974401,1399574524417347586,reply,Celebrity,@missfazura Tq kak FAZ! ❤️
nadiazaman__,@missfazura @burntorange21 @AaaaamirAhmad,2021-06-01 09:00:15+00:00,0,0,0,Twitter for Android,1399651997708554241,1399574524417347586,reply,Celebrity,@missfazura @burntorange21 @AaaaamirAhmad
zaffiqzamzuri,@missfazura miowwwwwwwww,2021-06-01 10:35:03+00:00,0,0,0,Twitter for iPhone,1399675858315407360,1399574524417347586,reply,Celebrity,@missfazura miowwwwwwwww
SheefaAlaydrus,@missfazura Inshaa ALLAH 😺😺😺,2021-06-02 02:53:49+00:00,0,0,0,Twitter for Android,1399922171967729666,1399574524417347586,reply,Celebrity,@missfazura God willing 😺😺😺
adawminishop,"@missfazura Tumpang promote untuk rezeki saya 🥺🙏🏻

Kalau nak cari tudung boleh tengok thread bawah ni manalah tahu kalau berkenan🥰. Kualiti tiptop &amp; harga pun affordable sangat tau😍. Boleh ws saya https://t.co/oJYvGtZdm1 kalau berminat hehe thank you 🥰🤍

https://t.co/q70pdiqpt8",2021-06-01 15:40:24+00:00,0,0,0,Twitter for Android,1399752698702884870,1399574524417347586,reply,Celebrity,"@missfazura Tumpang promoted for my sustenance 🥺🙏🏻

If you want to find a hijab, you can look at the thread below to see if you like it. Tiptop quality &amp; The price is also very affordable. Can you pm me https://t.co/oJYvGtZdm1 if interested hehe thank you 🥰🤍

https://t.co/q70pdiqpt8"
rosependragon,@missfazura Lawanya lopa,2021-05-29 06:08:43+00:00,1,0,1,Twitter for iPhone,1398521667073150981,1398521426806816770,reply,Celebrity,@missfazura The opponent is forgetful
pqah123,@missfazura @fazbulouscom Xdpt jgk kak bli..pantess abis ny 😂😂,2021-05-25 11:40:44+00:00,0,0,0,Twitter for Android,1397155670995062791,1397074607253884929,reply,Celebrity,@missfazura @fazbulouscom Xdpt jkk sis bli..pantess abis ny 😂😂
Syammxx,@missfazura So prettyyyy,2021-05-25 02:27:49+00:00,2,0,0,Twitter for Android,1397016523730939906,1397012698399903745,reply,Celebrity,@missfazura So prettyyyy
AbdulBarah,@missfazura Asik asik covid kita masing masing la jaga jarak kita kesihatan diri kita. Tak ada lain setiap hari juga malam berita covid saya suda bosan dingar pinting kita masing masing jaga kesihatan jarak diri kita.,2021-05-24 07:20:04+00:00,1,0,0,Twitter for Android,1396727683510247426,1396392284535525380,reply,Celebrity,"@missfazura Let's have fun with covid, each of us keep our distance and our own health. There's nothing else every day and every night of covid news I'm tired of hearing about each other keeping our distance from each other."
AbdulBarah,@missfazura Klau saya satu aja minta bebaskan sulat Jumaat kita minta minta kepada Allah subahana utaalah itu yang satu satunya boleh menolong sama kita dua jangan d tutup.,2021-05-24 07:25:46+00:00,0,0,0,Twitter for Android,1396729117500796929,1396392284535525380,reply,Celebrity,"@missfazura If I'm the only one asking to release the Friday letter, we're asking to ask God to help us, that's the only one who can help both of us, don't close it."
AbdulBarah,@missfazura Sampai bela selesai penyakit covid itu klau masjid di tutup,2021-05-24 07:28:34+00:00,0,0,0,Twitter for Android,1396729822227750912,1396392284535525380,reply,Celebrity,@missfazura Until the end of the covid disease when the mosque is closed
AbdulBarah,@missfazura Hanya Brunei tak ada kabar sual covid jadi kita pekir apa bezanya dingan Brunei y padahal nigara Brunei dekat Sabah sja.,2021-05-24 07:31:10+00:00,0,0,0,Twitter for Android,1396730475989798917,1396392284535525380,reply,Celebrity,@missfazura Only Brunei has no news about covid so we are wondering what is the difference between Brunei and Brunei even though Brunei is close to Sabah.
Logeswa83346943,@missfazura Dah lockdown ???,2021-05-21 11:53:20+00:00,0,0,0,Twitter for Android,1395709292221583361,1395709040986976256,reply,Celebrity,@missfazura already locked down???
AndenfauzaneJHs,@missfazura Fazuraa x3,2021-05-21 11:54:00+00:00,0,0,0,Twitter for iPhone,1395709459381448704,1395709040986976256,reply,Celebrity,@missfazura Fazuraa x3
AliyaNajiha_,@missfazura Umum malam ni tu betul ka palsu ja? 😂😭,2021-05-21 11:54:36+00:00,0,0,1,Twitter for iPhone,1395709610909003778,1395709040986976256,reply,Celebrity,@missfazura The general tonight is true or fake? 😂😭
mhdrdzimhdsaid,@missfazura Mana jadi lagi. Esok bru umum,2021-05-21 11:56:53+00:00,0,0,0,Twitter for iPhone,1395710183263805445,1395709040986976256,reply,Celebrity,@missfazura Where is it again? Tomorrow is the general brew
Kamal_Kamarudin,@missfazura https://t.co/vaTu2FohuH,2021-05-21 11:58:47+00:00,1,0,1,Twitter for Android,1395710661418577922,1395709040986976256,reply,Celebrity,@missfazura https://t.co/vaTu2FohuH
Kamal_Kamarudin,@missfazura https://t.co/0qe3QOHvAV,2021-05-21 12:00:08+00:00,1,0,0,Twitter for Android,1395711001350184966,1395709040986976256,reply,Celebrity,@missfazura https://t.co/0qe3QOHvAV
BOmorello,@missfazura smoa da ready. ada sore mek kelatey tu ja mace harey,2021-05-21 12:01:22+00:00,3,0,0,Twitter Web App,1395711310751428611,1395709040986976256,reply,Celebrity,@missfazura smoa da ready. in the afternoon mek kelatey tu ja mace harey
zulzamr,@missfazura dah prepare kecuali @Neelofa,2021-05-21 12:04:55+00:00,4,0,0,Twitter for iPhone,1395712204121395207,1395709040986976256,reply,Celebrity,@missfazura has prepared except for @Neelofa
niniehasniza,@missfazura Tiada kesudahan 😔 https://t.co/R4nH0jetbm,2021-05-21 12:42:44+00:00,0,0,0,Twitter for Android,1395721722670698496,1395709040986976256,reply,Celebrity,@missfazura No end 😔 https://t.co/R4nH0jetbm
MuhammedKadafi4,@missfazura stay at home ur healty miss,2021-05-21 12:49:52+00:00,2,0,0,Twitter Web App,1395723516863909901,1395709040986976256,reply,Celebrity,@missfazura stay at home ur healty miss
ASyurgamu,"@missfazura Alhamdulillah...
Syukur sabar slalu😌 Sgala nikmat&amp;anugerah Allah adalah lebih besar dari ujian2NYA ni.✨🤲😌🌹💛",2021-05-21 14:55:01+00:00,2,0,0,Twitter for Android,1395755011162841088,1395709040986976256,reply,Celebrity,"@missfazura Alhamdulillah...
Thank you for always being patient😌 All the favors & gifts of God are greater than these trials. ✨🤲😌🌹💛"
DaeliBestel,@missfazura https://t.co/XeDGZ13kAv,2021-05-25 02:29:10+00:00,0,0,0,Twitter for Android,1397016866044801027,1395709040986976256,reply,Celebrity,@missfazura https://t.co/XeDGZ13kAv
gemyt22,@missfazura QS [17:4-5] 🛐,2021-05-19 07:58:40+00:00,1,0,0,Twitter for Android,1394925460534947844,1394842268658552834,reply,Celebrity,@missfazura QS [17:4-5] 🛐
SHAMMIM14,"@missfazura Naik Kereta ke Puncak Alam 
Masak Ketupat &amp; Rendang dlm Kuali
Salam Raya &amp; Pkp 1 Malaysia
SOP Raya Jgn Lupa Patuhi 😏",2021-05-13 11:18:33+00:00,3,0,0,Twitter for Android,1392801433276215299,1392799702953959427,reply,Celebrity,"@missfazura Ride the Car to Puncak Alam
Cook Ketupat &amp; Rendang in a pan
Raya greetings &amp; Pkp 1 Malaysia
Raya Soup Don't Forget to Follow 😏"
Coklatpink3,@missfazura Finally...yang ditunggu2 😍,2021-05-13 11:26:40+00:00,5,0,0,Twitter for Android,1392803475650531328,1392799702953959427,reply,Celebrity,@missfazura Finally... what you've been waiting for 😍
Utohben,"@missfazura Salam Aidilfitri to you, your YPC and Fatima.. also your families.. semoga sll berada dlm keberkatan Allah S.W.T. ..... #StayHomeStaySafe",2021-05-13 11:37:49+00:00,4,0,0,Twitter for Android,1392806283900641281,1392799702953959427,reply,Celebrity,"@missfazura Salam Aidilfitri to you, your YPC and Fatima.. also your families.. may you all be in the blessings of Allah S.W.T. ..... #StayHomeStaySafe"
radin0114,@missfazura Yang ditunggu tunggu 🥰.,2021-05-13 11:45:57+00:00,4,0,0,Twitter for Android,1392808328061800451,1392799702953959427,reply,Celebrity,@missfazura The one you've been waiting for 🥰.
NestorPyloes,"@missfazura Selamat Hari Raya kak Faz, abam Fattah and little Fatima!",2021-05-13 11:56:19+00:00,5,0,0,Twitter for Android,1392810937367728133,1392799702953959427,reply,Celebrity,"@missfazura Happy Hari Raya brother Faz, brother Fattah and little Fatima!"
abeaberron,@missfazura @nabilariffin11,2021-05-13 15:50:14+00:00,1,0,0,Twitter for iPhone,1392869803887448069,1392799702953959427,reply,Celebrity,@missfazura @nabilariffin11
Kakfs2,@missfazura Selamat Hari Raya Aidilfitri maaf zahir batin 🤝🏻,2021-05-14 13:22:22+00:00,0,0,0,Twitter for Android,1393194979573465094,1392799702953959427,reply,Celebrity,"@missfazura Happy Eid al-Fitr, sorry for the external appearance 🤝🏻"
gemyt22,@missfazura May Allah SWT Bless them(Palestin Ppl) Aamiin..🤲,2021-05-11 05:38:56+00:00,1,0,0,Twitter for Android,1391991191588143104,1391940557748965377,reply,Celebrity,@missfazura May Allah SWT Bless them (Palestinian Ppl) Amen..🤲
Zack68241725,@missfazura Haii sis fazura.. Love you😍😁,2021-05-07 04:36:17+00:00,1,0,0,Twitter for Android,1390525872281554950,1390524717635883011,reply,Celebrity,@missfazura Hi sis fazura.. Love you😍😁
SuryaniSulaima5,"@missfazura Sudilah bantu Oyen pulih dr penyakit berbahaya fip
Doakan Oyen sihat...aaminn😔😔
Tolong share atau rt post ini sama2 bantu Oyen pulih dr fip dry
#fip
#fipfighter
#oyenbdkkg

https://t.co/5Uqyc7NgqP",2021-05-07 04:38:50+00:00,0,0,0,Twitter for Android,1390526512680476672,1390524717635883011,reply,Celebrity,"@missfazura Please help Oyen recover from the dangerous disease fip
Pray for Oyen to be healthy...aaminn😔😔
Please share or rt this post to help Oyen recover from fip dry
#fip
#fipfighter
#oyenbdkkg

https://t.co/5Uqyc7NgqP"
hikarinazuha,@missfazura Baju warna fazura laa.. Hehe.,2021-05-06 05:53:53+00:00,0,0,0,Twitter for Android,1390183012793417731,1390177457844756486,reply,Celebrity,@missfazura Fazura colored shirt.. Hehe.
NasirRasima,@missfazura Ada preloved tak ? Klu ada saya nak lah 😍.,2021-05-06 06:03:18+00:00,0,0,0,Twitter for iPhone,1390185385435668490,1390177457844756486,reply,Celebrity,"@missfazura is there any preloved? If you have it, I want it 😍."
Inadiasyikin,@missfazura Warna plum je. 😬,2021-05-06 06:07:38+00:00,0,0,0,Twitter for Android,1390186475442958343,1390177457844756486,reply,Celebrity,@missfazura The color is plum. 😬
Mast851,@missfazura Wrna warni sbb xde tema thn ni..raya suami kna kja...maklum la frontliner...😣,2021-05-06 06:17:34+00:00,1,0,0,Twitter for Android,1390188972207312896,1390177457844756486,reply,Celebrity,@missfazura Colors are colorful because there is no theme this year..raya husband kna kja...you know it's frontliner...😣
iamriniez,@missfazura Dusty pink lar kaklong,2021-05-06 06:42:02+00:00,0,0,0,Twitter for Android,1390195129399480320,1390177457844756486,reply,Celebrity,@missfazura Dusty pink lar kaklong
secantikputeri,@missfazura entahlah kak faz. mood raya pun takde. baby blue pun cantik jugak untuk baju raya ✨,2021-05-06 07:00:38+00:00,1,0,0,Twitter Web App,1390199811480064000,1390177457844756486,reply,Celebrity,@missfazura I don't know sister faz. Raya mood is not there. Baby blue is also beautiful for raya clothes ✨
sum1babe,@missfazura Purple!,2021-05-07 01:32:21+00:00,0,0,0,Twitter for iPhone,1390479585154723843,1390177457844756486,reply,Celebrity,@missfazura Purple!
yuszuri,@missfazura Warna warni di aidilfitri,2021-05-07 02:24:33+00:00,0,0,0,Twitter for Android,1390492719819071491,1390177457844756486,reply,Celebrity,@missfazura Colorful on Aidilfitri
Aimilia36007145,@missfazura Batik ☺☺,2021-05-07 04:18:29+00:00,0,0,0,Twitter for Android,1390521392643198977,1390177457844756486,reply,Celebrity,@missfazura Batik ☺☺
FuckYou01031669,@missfazura ho,2021-05-09 14:14:58+00:00,0,0,0,Twitter for Android,1391396281126432770,1390177457844756486,reply,Celebrity,@missfazura ho
layarkaca882,"@missfazura @FazuraSkincare Assalamualaikum 🇲🇾 🇸🇬 🇧🇳. Kepada sesiapa yang mengenali Kamal Adli, Saleha, Fasha Sandha, Hasnul Rahmat, sila berhati-hati. Dorang ni scammer 🏧💯💯. Saya akan dedahkan scammer dorang kat TV. 24 Mei 2021, hari Isnin pukul 11 malam, kat astro ria (104). #scammer104",2021-05-21 07:03:39+00:00,0,0,0,Twitter Web App,1395636389908082689,1389788093872427009,reply,Celebrity,"@missfazura @FazuraSkincare Peace be upon you 🇲🇾 🇸🇬 🇧🇳. To anyone who knows Kamal Adli, Saleha, Fasha Sandha, Hasnul Rahmat, please be careful. You are a scammer 🏧💯💯. I will expose the scammer on TV. May 24, 2021, Monday at 11 pm, at astro ria (104). #scammer104"
