Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
hleokii,@khairulaming Check line internet,2021-11-17 14:01:15+00:00,2,0,0,Twitter for Android,1460971299073712131,1460957516259495936,reply,Entrepreneur,@khairulaming Check line internet
realestaterazha,"@khairulaming Perlu tahu 
Tittle : Residential/Commercial/Commercial HDA
Downpayment
Legal Fees for SPA &amp; Disbursement
Legal Fees for Loan &amp; Disbursement
Loan Stamp Duty
MOT
Maintenance Fee &amp; Sinking Fund
Land Tenure
Total Unit/Unit per floor/Total floor
Car park
Facilities
Layout &amp; Floor plan",2021-11-17 14:13:52+00:00,907,233,2,Twitter for iPhone,1460974470944813064,1460957516259495936,reply,Entrepreneur,"@khairulaming Perlu tahu 
Tittle : Residential/Commercial/Commercial HDA
Downpayment
Legal Fees for SPA &amp; Disbursement
Legal Fees for Loan &amp; Disbursement
Loan Stamp Duty
MOT
Maintenance Fee &amp; Sinking Fund
Land Tenure
Total Unit/Unit per floor/Total floor
Car park
Facilities
Layout &amp; Floor plan"
kimiimiar,"@khairulaming Penting untuk find out land title tu, residential atau commercial title. If commercial title, bil api air akan ikut industrial rate; therefore akan jadi mahal gila. Later boleh convert tapi proses dia makan masa dan leceh.",2021-11-17 14:17:16+00:00,79,20,1,Twitter for Android,1460975328310951939,1460957516259495936,reply,Entrepreneur,"@khairulaming It's important to find out the land title, residential or commercial title. If it's a commercial title, the fire and water bill will follow the industrial rate; Therefore it will be crazy expensive. Later you can convert but the process takes time and is tedious."
aNASUHAa,"@khairulaming Bila beli rumah strata, in future kalau ada leaking between unit, there is chances yang above unit kena absorb the cost for repairing. Depends on the management punya justification.",2021-11-17 14:20:32+00:00,15,6,0,Twitter for iPhone,1460976149702447105,1460957516259495936,reply,Entrepreneur,"@khairulaming If you buy a strata house, in the future if there is leaking between units, there is a chance that those above the unit will have to absorb the cost for repairing. Depends on the management has justification."
rehanahbhathal,@khairulaming I think only maintenance and sinking fund on a monthly basis. Nothing else except the yearly cukai tanah and cukai pintu.,2021-11-17 14:21:45+00:00,2,1,0,Twitter for iPhone,1460976457954390029,1460957516259495936,reply,Entrepreneur,@khairulaming I think only maintenance and sinking fund on a monthly basis. Nothing else except the yearly cukai tanah and cukai pintu.
philyongkc,@khairulaming Remember NOT to choose a unit near to lift lobby (people walking in out very noisy) and refuse room (smelly),2021-11-17 14:23:36+00:00,8,3,1,Twitter for Android,1460976921563463682,1460957516259495936,reply,Entrepreneur,@khairulaming Remember NOT to choose a unit near to lift lobby (people walking in out very noisy) and refuse room (smelly)
azraeimuhamad,"@khairulaming Boleh baca thread ni, and thread dalam tweet @FinancialGory tu. banyak orang kongsi pros and cons. https://t.co/4G7VD7MKQA",2021-11-17 14:28:52+00:00,26,5,1,Twitter for Android,1460978248796426240,1460957516259495936,reply,Entrepreneur,"@khairulaming You can read this thread, and the thread in the @FinancialGory tweet. many people share pros and cons. https://t.co/4G7VD7MKQA"
reenefen,"@khairulaming LAD
Strata
Defect liability period

Yang tak berkaitan cost; check apa next project di sekitar. Masa promo kemain view tasik, bukit nature bagai from balcony. Baru duduk setahun, tup tup bina bangunan depan tu tengok dinding je lah",2021-11-17 14:30:11+00:00,32,7,2,Twitter Web App,1460978578238033923,1460957516259495936,reply,Entrepreneur,"@khairulaming LAD
Strata
Defect liability period

Those not related to cost; check what the next project is around. During the promo, the view of the lake, the nature hill is like from a balcony. Just sitting for a year, tup tup build the front building, just look at the wall"
Lehud_Denz,@khairulaming Elak beli rumah LBS,2021-11-17 14:37:25+00:00,30,9,13,Twitter for Android,1460980399685791749,1460957516259495936,reply,Entrepreneur,@khairulaming Avoid buying LBS houses
Anasofiyyah,@khairulaming Please avoid beli dr developer binastra land. Rumah byk mslh.,2021-11-17 14:43:07+00:00,168,32,1,Twitter for iPhone,1460981833219264513,1460957516259495936,reply,Entrepreneur,@khairulaming Please avoid buying from binastra land developers. The house has a lot of problems.
ImanShukri23,@khairulaming Semua tips ada di youtube channel iherng https://t.co/Mq1rwqqnoR . Sangat informative.,2021-11-17 14:44:09+00:00,226,43,1,Twitter for Android,1460982092917968901,1460957516259495936,reply,Entrepreneur,@khairulaming All tips are on the iherng youtube channel https://t.co/Mq1rwqqnoR . Very informative.
Ikadabest,"@khairulaming And you really need good neighbours if u buy high rise unit, otherwise you'll be living in hell with vandalism etc",2021-11-17 14:44:52+00:00,1,1,0,Twitter Web App,1460982272803233793,1460957516259495936,reply,Entrepreneur,"@khairulaming And you really need good neighbours if u buy high rise unit, otherwise you'll be living in hell with vandalism etc"
izzatisheikha,"@khairulaming Ni kan, bila dah ddk bru rsa penting. kalau boleh pilih, pilihlah yg managementnya function ye. Kalau tak rintihan/aduan penduduk kondo &amp; apartment tu mmg diabaikn. Dh byr itu ini mhl2 tibe management buat dek je. Rasa rugi sgt especially bila dah beli",2021-11-17 14:55:13+00:00,5,1,0,Twitter for iPhone,1460984878506278913,1460957516259495936,reply,Entrepreneur,"@khairulaming This is right, when you don't feel it's important. if you can choose, choose the management function. If there are no moans/complaints from condo residents &amp; The apartment was neglected. Dh byr that this mhl2 tibe management for the deck only. It feels like a loss especially when you have bought it"
threelayertea,@khairulaming Jangan beli rumah under mahsing sekian,2021-11-17 14:57:27+00:00,19,5,2,Twitter for iPhone,1460985442254217216,1460957516259495936,reply,Entrepreneur,@khairulaming Don't buy a house under mahsing
theiliaqilah,@khairulaming Hire @natashagideon. She da best,2021-11-17 15:12:28+00:00,1,0,1,Twitter for Android,1460989217975123973,1460957516259495936,reply,Entrepreneur,@khairulaming Hire @natashagideon. She gives the best
IzwanProperty,"@khairulaming 1) cari port teh tarik sedap
2) ada kertas A4 4-5 helai &amp; sebatang pen
3) baru boleh sembang² sambil conteng² kertas A4 buat explaination. Khidmat nasihat PERCUMA. Kalau nk belanja Teh Tarik tu Alhamdulillah 
4) main tweet² ni lg pening nanti.",2021-11-17 15:13:16+00:00,2,0,0,Twitter for Android,1460989422493581312,1460957516259495936,reply,Entrepreneur,"@khairulaming 1) look for delicious port teh tarik
2) there are 4-5 sheets of A4 paper &amp; a pen
3) can only chat while scribbling on A4 paper to explain. FREE advisory service. If you want to go shopping for Teh Tarik, Alhamdulillah
4) playing this tweet will make me dizzy later."
anazizie5278,@khairulaming Pls buy landed. Sy beli high rise lps sebulan rasa nk jual. Cam harem. Penat bergaduh dgn management 😴,2021-11-17 15:18:46+00:00,3,1,0,Twitter for Android,1460990803682082822,1460957516259495936,reply,Entrepreneur,@khairulaming Pls buy landed. I bought high rise after a month and feel like selling it. Harem cam. Tired of fighting with management 😴
cokelatparcel,@khairulaming Senang je tanya kat twitter minta pendapat. But he is a good influencer! Good job 👏🏻,2021-11-17 15:20:01+00:00,3,0,0,Twitter for iPhone,1460991118435176449,1460957516259495936,reply,Entrepreneur,@khairulaming It's nice to ask on Twitter for opinions. But he is a good influencer! Good job 👏🏻
FaznFaz,"@khairulaming Utk high rise my opinion would be beli subsale, what u see is what u'll get. Highrise undercon byk indah khabar dr rupa. Snp to vague xde bgtau material or plug location etc. Design parking pun boleh buat heart attack jenuh nak keluar masuk building",2021-11-17 15:23:16+00:00,5,4,0,Twitter Web App,1460991938337804290,1460957516259495936,reply,Entrepreneur,"@khairulaming For high rise my opinion would be buy subsale, what u see is what u'll get. Highrise undercon is very beautiful from the looks of it. Snp to vague xde tell me material or plug location etc. The design of the parking lot can also cause a heart attack from getting in and out of the building"
muhammad_izhan,"@khairulaming serius talk..my wife and i owned 2 high rise house..long term,without proper JMB, rumah kondo pun boleh jadi rumah flat.",2021-11-17 15:45:26+00:00,4,3,0,Twitter for Android,1460997514262290433,1460957516259495936,reply,Entrepreneur,"@khairulaming seriously talk..my wife and i owned 2 high rise houses..long term, without proper JMB, even a condo house can be a flat house."
amrd_o,@khairulaming Swimming pool tak penting.,2021-11-17 16:00:09+00:00,4,0,0,Twitter for iPad,1461001220722544641,1460957516259495936,reply,Entrepreneur,@khairulaming Swimming pool is not important.
natashanabilah0,"@khairulaming Dari sekarang you boleh start baca website property guru. 1 hari baca 1. Tambah ilmu dari semasa ke masa, insyaAllah akan lebih ready. Tapi lebih baik cari yang landed and freehold. Lebih tenang, aman dan damai",2021-11-17 17:11:19+00:00,4,1,0,Twitter for Android,1461019128941056007,1460957516259495936,reply,Entrepreneur,"@khairulaming From now on you can start reading the guru's property website. 1 day of reading 1. Add knowledge from time to time, God willing, you will be more ready. But it's better to look for landed and freehold. More calm, peaceful and peaceful"
dirtydust_,"@khairulaming bila baca semua replies, rasanya mampu menyewa je la sampai tua. gaji yg skrg pun taklayak utk beli rumah. xtau la cemana orang lain boleh mampu beli rumah… mungkin kena kerja gaji ribu raban kot😅",2021-11-17 17:28:20+00:00,4,0,0,Twitter for iPhone,1461023412495601666,1460957516259495936,reply,Entrepreneur,"@khairulaming when I read all the replies, I feel like I can rent it until I'm old. the current salary is not enough to buy a house. I don't know how other people can afford to buy a house... maybe they have to work for a thousand raban kot 😅"
alyaaoreo,"@khairulaming Not a property owner but a tenant, I would suggest renting the place first then baru beli. Better to buy subsale if the place mmg elok than buying new lepas tu JMB horror, lift always rosak and tenants mcm perangai pprt… seksa",2021-11-17 17:38:04+00:00,34,6,0,Twitter for iPhone,1461025860236963846,1460957516259495936,reply,Entrepreneur,"@khairulaming Not a property owner but a tenant, I would suggest renting the place first then baru beli. Better to buy subsale if the place mmg elok than buying new lepas tu JMB horror, lift always rosak and tenants mcm perangai pprt… seksa"
tekatekims3,"@khairulaming Strata status macam mana,",2021-11-17 13:37:02+00:00,0,0,0,Twitter for Android,1460965201826574341,1460957516259495936,reply,Entrepreneur,"@khairulaming Strata what's the status like,"
InitAKruz,@khairulaming Check status Lease Hold atau Free Hold.,2021-11-17 13:47:15+00:00,0,0,0,Twitter for Android,1460967773077590016,1460957516259495936,reply,Entrepreneur,@khairulaming Check status Lease Hold atau Free Hold.
reenwhoo,"@khairulaming Fahamkan strata title. Maintenance fee wajib tanya berapa anggaran bulanan utk kita masuk dalam komitmen. Dan ambil tau, rumah kita beli tu target market utk golongan mana.. pastu kalau rumah baru, developer slalu bg details lengkap.",2021-11-17 13:58:14+00:00,1,0,0,Twitter for iPhone,1460970539992846337,1460957516259495936,reply,Entrepreneur,"@khairulaming Understand the strata title. Maintenance fee must ask how much is the monthly budget for us to enter into the commitment. And find out, the house we bought is the target market for which group.. so if it's a new house, the developer always gives complete details."
yayashimi,@khairulaming liability defect period pun crucial ni. nanti developer boleh tanggung if ada rosak within period tu.,2021-11-17 14:07:46+00:00,0,0,0,Twitter for iPhone,1460972936651702277,1460957516259495936,reply,Entrepreneur,"@khairulaming liability defect period is also crucial. Later, the developer can be responsible if there is damage within that period."
Amsyarhuhu7,"@khairulaming Rasenye bab cukai strata and maintenance fees...and kene prepare payment utk penyambungan eletrik utk unit yg baru...ade developer tlg buat,ade yg developer tak buat...kene prepare rm500 deposit utk pasang meter unit rumah baru..",2021-11-17 14:09:35+00:00,1,0,0,Twitter for Android,1460973392559886340,1460957516259495936,reply,Entrepreneur,"@khairulaming Rasenye about strata tax and maintenance fees...and here prepare payment for electricity connection for the new unit...some developers have already done it, some developers have not done it...here prepare rm500 deposit to install a new home unit meter. ."
saripsigaraga,@khairulaming Time wasted walking to parking.,2021-11-17 14:15:52+00:00,0,0,0,Twitter for Android,1460974976639463430,1460957516259495936,reply,Entrepreneur,@khairulaming Time wasted walking to parking.
emirzing,@khairulaming Kene tengok kalau ade wifi laju abg Khairul. And air pressure kuat supaya best mandi.,2021-11-17 14:17:20+00:00,0,0,0,Twitter for Android,1460975343863353346,1460957516259495936,reply,Entrepreneur,@khairulaming Let's see if there is fast wifi bro Khairul. And the water pressure is strong so it's best to shower.
aNASUHAa,@khairulaming Please note the strata title cost sebab nak transfer from master title to individual strata title macam pricy juga.,2021-11-17 14:18:57+00:00,0,1,0,Twitter for iPhone,1460975752837419011,1460957516259495936,reply,Entrepreneur,@khairulaming Please note the strata title cost because wanting to transfer from master title to individual strata title is kind of pricy too.
TheGreatSyafiq,@khairulaming Normally if high rise maintenance fees tu akan ada. Kalau untuk rumah tersebut SPA developer absorb and untuk legal fees ada developer absorb ada yang tak so kena finance dengan bank atau bayar cash haa gitu,2021-11-17 14:21:13+00:00,0,0,0,Twitter for iPhone,1460976321836683271,1460957516259495936,reply,Entrepreneur,"@khairulaming Normally if high rise maintenance fees there will be. For the house, the SPA developer absorbs it and for legal fees, there are developers who absorb it, some don't get financed with the bank or pay cash, haa, that's it"
aproperty20,@khairulaming https://t.co/CGoKu0j115,2021-11-17 14:42:24+00:00,0,0,0,Twitter for iPhone,1460981653229039621,1460957516259495936,reply,Entrepreneur,@khairulaming https://t.co/CGoKu0j115
fafard33,@khairulaming Klo nk beli tgok ruang parking yg disediakan. Sebaiknya elak beli rumah mcm ni. Semakin tinggi kebarangkalian defect pon tinggi. Apapun ikut nasib badan. 😂 sekian dr level 20. 😅,2021-11-17 14:48:58+00:00,0,1,0,Twitter for Android,1460983306497912832,1460957516259495936,reply,Entrepreneur,"@khairulaming If you want to buy, look at the parking space provided. It is best to avoid buying a house like this. The higher the probability of a defect, the higher it is. Whatever follows the fate of the body. 😂 that's all from level 20. 😅"
kakliz,@khairulaming Low rise less populated less headache lebih tenang,2021-11-17 15:09:34+00:00,1,0,0,Twitter for Android,1460988487893536770,1460957516259495936,reply,Entrepreneur,@khairulaming Low rise less populated less headache is calmer
_farizmohamad,@khairulaming @Habybazulkifli,2021-11-17 15:10:20+00:00,0,0,0,Twitter for Android,1460988682094014472,1460957516259495936,reply,Entrepreneur,@khairulaming @Habybazulkifli
zikri,"@khairulaming do lots and lots of research about developer reputation.

some ada track record yg sgt teruk tapi project dia sgt menarik/lokasi strategic, so kena factor that into risk",2021-11-17 15:10:26+00:00,0,0,1,Twitter Web App,1460988707947696128,1460957516259495936,reply,Entrepreneur,"@khairulaming do lots and lots of research about developer reputation.

some have a very bad track record but the project is very interesting/strategic location, so it's a factor that becomes a risk"
ManEyeMan,"@khairulaming @eyqasyahira https://t.co/YOiCE3OZKw

Bole tengok video ni. Pape bole DM kalau nak tahu lebih lanjut 😊😊",2021-11-17 15:18:12+00:00,0,0,0,Twitter for Android,1460990663802044421,1460957516259495936,reply,Entrepreneur,"@khairulaming @eyqasyahira https://t.co/YOiCE3OZKw

You can watch this video. Feel free to DM if you want to know more 😊😊"
asmaqrazak,@khairulaming https://t.co/Txq8e3G6Jj,2021-11-17 15:26:27+00:00,0,0,0,Twitter for iPhone,1460992737608486916,1460957516259495936,reply,Entrepreneur,@khairulaming https://t.co/Txq8e3G6Jj
cunieyy,@khairulaming Giveaway Afzan Valley : iPhone 8 64GB https://t.co/XdiimxjpC8,2021-11-17 15:39:35+00:00,0,0,0,Twitter for iPhone,1460996041877045252,1460957516259495936,reply,Entrepreneur,@khairulaming Giveaway Afzan Valley : iPhone 8 64GB https://t.co/XdiimxjpC8
dw7nne,@khairulaming @gr3ymago,2021-11-17 16:57:36+00:00,1,0,0,Twitter for Android,1461015679411183620,1460957516259495936,reply,Entrepreneur,@khairulaming @gr3ymago
KuzaiSenpai,@khairulaming Kene pikir pasal lift. Pikir lift umah rosak mendaki la kau haha,2021-11-17 17:21:28+00:00,0,0,0,Twitter for Android,1461021685579071489,1460957516259495936,reply,Entrepreneur,@khairulaming Kene thinks about the elevator. Think your elevator is broken and climb up to you haha
natashagideon,@khairulaming Banyak info yang perlu dihadam sebelum membuat komitmen kurang kurang 35 tahun. Best to do due diligence at least 3-6 months prior to purchasing. What is strata what is LAD what is APDL banyak sangat what is dalam nak beli property. I share info &amp; tips on https://t.co/DidscBHhR8,2021-11-17 18:31:03+00:00,119,24,1,Twitter for iPhone,1461039192746573827,1460957516259495936,reply,Entrepreneur,"@khairulaming There is a lot of information that needs to be held before making a commitment of less than 35 years. Best to do due diligence at least 3-6 months prior to purchasing. What is strata, what is LAD, what is APDL, there is a lot of what is in the interest of buying property. I share info &amp; tips on https://t.co/DidscBHhR8"
nas_rahmann,"@khairulaming Salam. Harap thread ini sedikit sebanyak membantu berkenaan rumah high rise.

https://t.co/jB4XHZ9agp",2021-11-17 18:45:25+00:00,78,16,0,Twitter for Android,1461042808517640193,1460957516259495936,reply,Entrepreneur,"@khairulaming Greetings. Hope this thread helps to some extent regarding high rise houses.

https://t.co/jB4XHZ9agp"
ohtweet,"@khairulaming Rumah tinggi best bab privacy &amp; view sahaja. Selebihnya, melelahkan. Barang Shopee sampai, kena turun ambil. Foodpanda sampai, kena turun ambil. Beli barang dapur nak bawa baik, berkicap sampai ke tua. Selebihnya, dah dijawab di dalam thread yang menarik ini 🙏",2021-11-17 20:10:07+00:00,781,220,7,Twitter for iPhone,1461064126852046848,1460957516259495936,reply,Entrepreneur,"@khairulaming High rise house best about privacy &amp; view only. The rest is tiring. Shopee goods arrived, have to come down to pick them up. Foodpanda arrived, had to go down to pick it up. Buy kitchen items that you want to take well, talk about until you get old. The rest have been answered in this interesting thread 🙏"
sukri_suhaimi,"@khairulaming Rumah ni x semestinya kena beli, sometime its more worth if you rent rather then being an owner…Jgn terbawak2 budaya viral beli rumah diusia muda…and FYI ramai juga org muda beli rumah lepas tu x mampu bayar beli ruma masa umor 40 pun xpa…xde isu pun, org kita je jdkan isu…",2021-11-17 20:28:12+00:00,309,127,10,Twitter for iPhone,1461068678045200388,1460957516259495936,reply,Entrepreneur,"@khairulaming This house doesn't have to be bought, sometimes it's more worth if you rent rather then being an owner...Don't get carried away by the viral culture of buying a house at a young age...and FYI, many young people buy a house and then can't afford to buy a house at the age of 40 xpa... there is no issue, our people make it an issue..."
red_gen2,"@khairulaming dah beli nanti, rilek2 dulu time dapat kunci, settle defect check, tunggu developer fix semua dulu, baru start buat renovation, tu pun simpan sikit duit untuk perfection of strata title pulak. Pastu cari group owner kat facebook, senang nak tau progress/isu.",2021-11-17 21:15:04+00:00,18,2,0,Twitter for iPhone,1461080472167981059,1460957516259495936,reply,Entrepreneur,"@khairulaming I bought it later, relax first when I get the key, settle the defect check, wait for the developer to fix everything first, then start the renovation, then save some money for the perfection of the strata title. Be sure to look for the group owner on Facebook, it's easy to know progress/issues."
NZakiahAbdullah,"@khairulaming Buy for what?Investment or settle down?if settle down,pilih landed+strategic location,jauh hiruk pikuk bandar tp shop,bank,hospital jauh dekat sejam pon x best jugak. In valuation,LOKASI no.1. Sekarang x nmpk,dah 7-8 tahun, rasa nk pindah, then lokasi benda paling pnting.Sekian",2021-11-17 22:25:26+00:00,6,5,0,Twitter for Android,1461098177495502848,1460957516259495936,reply,Entrepreneur,"@khairulaming Buy for what?Investment or settle down? In valuation, LOCATION no.1. Now I don't see it, it's been 7-8 years, I feel like moving, then the location of the most important thing. That's all"
qtyuiopghjkl,"@khairulaming I wanna share my thoughts on long term

1. Ada kemungkinan banyak owner tak bayar maintenances so JMB tak dapat nak buat pembaikkan.

2. Interfloor - leaking. Biasanya kalau interfloor leaking, owner atas kena repair leaking. Tapi kalau dpt rumah yang owner tak tahu kemana? 🤷🏼‍♀️",2021-11-17 23:00:29+00:00,4,1,1,Twitter for iPhone,1461106999777652742,1460957516259495936,reply,Entrepreneur,"@khairulaming I want to share my thoughts on long term

1. There is a possibility that many owners don't pay for maintenance so JMB can't make repairs.

2. Interfloor - leaking. Usually, if the interfloor is leaking, the owner will have to repair the leak. But if you get a house where the owner doesn't know where? 🤷🏼‍♀️"
kroolnizam,"@khairulaming Beli rumah landed la senang.takyah nak hadap byr maintenance fee mcm lift,pool etc. ko nak buat kenduri pun senang,org boleh dtg tanpa register.parking pun x limited.satu lagi,kena hadapla kalau lift rosak,azab kot. Check developer sama,takut bermasalah.",2021-11-17 23:08:21+00:00,66,10,2,Twitter for iPhone,1461108977815764998,1460957516259495936,reply,Entrepreneur,"@khairulaming Buying a landed house is easy. You don't have to pay maintenance fees such as lifts, pools, etc. If you want to have a party, it's easy, people can come without registration. Parking is not limited. One more thing, if the elevator breaks down, it's doom. Check the same developer, afraid of problems."
cc4488c657284f9,@khairulaming Kalau mampu better beli landed bro. Lagi tersangat la baik. Senang nak renovate itu ini dan senang masa tua nanti. Rumah tinggi berebut lif satu hal dan kebanyakkan tak oku friendly,2021-11-17 23:18:27+00:00,5,1,0,Twitter Web App,1461111519777673217,1460957516259495936,reply,Entrepreneur,"@khairulaming If you can afford it, better buy landed bro. The more excited it is, the better. It's nice to renovate it now and it's nice to get old later. Tall buildings fight for the elevator for one thing and most of them are not oku friendly"
generalFDZ,"@khairulaming @idontcarethe khairulaming yg femes dan kaya ni pun tak tau nak beli rumah kat mana. High rise house ke atau landed. Reply bawah tu last2 tak jadi, dia nak sewa je sebab takut nak beli.",2021-11-17 23:43:15+00:00,2,0,1,Twitter for iPhone,1461117763674521603,1460957516259495936,reply,Entrepreneur,"@khairulaming @idontcarethe khairulaming who is rich and feminine doesn't know where to buy a house. High rise house to or landed. The last reply below didn't happen, he just wants to rent because he's afraid to buy."
SyafiqR10,@khairulaming Buy at the right price and right price..,2021-11-17 17:26:05+00:00,0,0,0,Twitter for Android,1461022844867936256,1460957516259495936,reply,Entrepreneur,@khairulaming Buy at the right price and right price..
mentoryazid,@khairulaming Budget berapa tu boss?,2021-11-17 17:26:43+00:00,1,0,0,Twitter for iPhone,1461023005509750784,1460957516259495936,reply,Entrepreneur,@khairulaming how much is the budget boss?
Pandaphiler,"@khairulaming Kalau ada bajet, beli landed je bang. Dekat Kajang 2 banyak landed baru siap.",2021-11-17 17:56:43+00:00,1,0,0,Twitter for iPhone,1461030554178965509,1460957516259495936,reply,Entrepreneur,"@khairulaming If you have a budget, just buy landed bro. Near Kajang 2 lots of new landed are ready."
musannala,@khairulaming Buat apa rumah tinggi. Food delivery xnak naik atas.,2021-11-17 18:46:45+00:00,0,0,0,Twitter for Android,1461043147056635905,1460957516259495936,reply,Entrepreneur,@khairulaming What is a tall house? Food delivery doesn't want to go up.
RajaZuleikha,"@khairulaming Don't buy high rise, Encik Khairul. Thank you.",2021-11-17 19:29:58+00:00,1,0,0,Twitter for Android,1461054020160679937,1460957516259495936,reply,Entrepreneur,"@khairulaming Don't buy high rise, Encik Khairul. Thank you."
RawnaLuriahk,"@khairulaming Aming better menyewa je dekat KL ni and beli tanah somewhere yang tenang area kampung ke, then bila dah tua can settle down with partner kat kampung hehehehe 😆😆",2021-11-17 19:47:04+00:00,0,0,0,Twitter for Android,1461058324690989056,1460957516259495936,reply,Entrepreneur,"@khairulaming I think it's better to rent near KL and buy land somewhere quiet in the village area, then when you're old you can settle down with a partner in the village hehehehe 😆😆"
