Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
classmandarin,"@acaiijawe Share bersama untuk sama2 ubah niat dan matlamat kita kepada yang lebih baik.🥰❤

👋🏻Nak Tanya? Ada Tak Member Twiter Yang Nak Upgrade Diri
BELAJAR MANDARIN
Mudah Cakap Dengan
Customer/Kawan/Boss/
Supplier Chinese.
Respon https://t.co/fFxCSA6Qh9 https://t.co/lG7LB0y0Wk",2021-01-04 12:31:39+00:00,0,0,0,Twitter for Android,1346071794935975936,1345865072124432385,reply,Technology,"@acaiijawe Share together to change our intentions and goals for the better. 🥰❤

👋🏻Want to ask? There are no Twitter members who want to upgrade themselves
LEARN MANDARIN
Easy To Talk To
Customer/Friend/Boss/
Chinese suppliers.
Response https://t.co/fFxCSA6Qh9 https://t.co/lG7LB0y0Wk"
mukminbasir,@acaiijawe @harithzulkifle @harithzulkifle,2021-01-04 20:37:12+00:00,0,0,3,Twitter for Android,1346193987120480256,1345865072124432385,reply,Technology,@acaiijawe @harithzulkifle @harithzulkifle
dsurvivorman,@acaiijawe moga dipermudahkan bg yg baru nak mula.,2021-01-05 03:18:35+00:00,0,0,0,Twitter for Android,1346295000171122689,1345865072124432385,reply,Technology,@acaiijawe I hope it will be easy for those who want to start.
acaiijawe,"Tadi ada orang kena sampai RM35 😅. Terkejut dia. Mana taknya, bakul sampai penuh.

Takde/tak jelas tanda harga, banyak pilihan, raga besar, beli ketika lapar, tengok pilihan kita sikit sangat, rasa tak cukup.

Itu cabarannya.

Bagi newbies, memang kena training dan bertenang 👌.",2021-01-02 12:14:03+00:00,1119,125,11,Twitter for iPhone,1345342592200761344,1345340323946319873,reply,Technology,"Earlier someone had to pay up to RM35 😅. Surprised him. Either way, the basket is full.

There is no/not clear price tag, many choices, big body, buy when hungry, look at our choices are very few, feel not enough.

That's the challenge.

For newbies, you have to train and stay calm 👌."
azraeimuhamad,"@acaiijawe 🤣🤣🤣

Kawalan nafsu paling mencabar selepas bazar Ramadhan",2021-01-02 12:05:53+00:00,196,0,1,Twitter for iPhone,1345340535259553792,1345340323946319873,reply,Technology,"@acaiijawe 🤣🤣🤣

Lust control is the most challenging after the Ramadhan bazaar"
acaiijawe,"@azraeimuhamad Betul tuan 🤣. Dengan banyak pilihan lagi. Beli ketika lapar. Memang resepi terkejut bila dapat harga, haha.",2021-01-02 12:10:40+00:00,75,2,0,Twitter for iPhone,1345341739163287552,1345340323946319873,reply,Technology,"@azraeimuhamad That's right sir 🤣. With many more options. Buy when hungry. It's a recipe for being surprised when you get the price, haha."
Naza_Ramli,@acaiijawe Sy selalu beli yg siap bungkus RM5.00 kt pasar malam.,2021-01-02 12:13:48+00:00,2,0,2,Twitter for Android,1345342526715121665,1345340323946319873,reply,Technology,@acaiijawe I always buy ready-to-pack RM5.00 at the night market.
acaiijawe,@Naza_Ramli Ini memang hebat tuan 😁👍.,2021-01-02 12:15:27+00:00,4,0,1,Twitter for iPhone,1345342941233963008,1345340323946319873,reply,Technology,@Naza_Ramli This is really great sir 😁👍.
busu_bob,"@acaiijawe Ya Allah, betul betul betul... rasa adjust sikit dah..tp terbabas juga  biasanya 🤭",2021-01-02 12:14:35+00:00,1,0,1,Twitter for Android,1345342725298638849,1345340323946319873,reply,Technology,"@acaiijawe Oh God, it's true, it's true... I feel like I've adjusted it a little bit.. but it usually crashes too 🤭"
acaiijawe,@busu_bob Itulah. Sekali sampai rumah boleh makan 2 kali lagi sebab rupanya memang banyak kita ambil tu 😅.,2021-01-02 12:16:53+00:00,1,0,0,Twitter for iPhone,1345343303357587456,1345340323946319873,reply,Technology,@busu_bob That's it. Once you get home you can eat 2 more times because apparently we take a lot 😅.
shrraaaaa,@acaiijawe Sy la tu yg hebat...sbb duduk sorang 🤣 kalau time semua ade emm rase nk beli kuah die je pastu rebus sendiri 🤣🤣,2021-01-02 12:18:58+00:00,4,0,1,Twitter for Android,1345343829419855875,1345340323946319873,reply,Technology,"@acaiijawe I'm the one who's great... because I'm sitting alone 🤣 if there's time for everyone, I think I'll just buy the sauce and boil it myself 🤣🤣"
acaiijawe,"@SyieraOnly 🤣🤣. Kalau beli untuk beberapa orang lagi senang lari budget. Rasa masih kurang, padahal sebenarnya cukup je.",2021-01-02 12:24:20+00:00,3,0,1,Twitter for iPhone,1345345178417025025,1345340323946319873,reply,Technology,"@SyieraOnly 🤣🤣. If you buy for several people, it's easy to escape the budget. The taste is still lacking, but it's actually enough."
zamirmohyedin,@acaiijawe Susah. Biasanya saya dapat dalam RM13 hingga RM15. Hahah,2021-01-02 12:30:16+00:00,502,21,1,Twitter Web App,1345346670368673793,1345340323946319873,reply,Technology,@acaiijawe Difficult. Usually I get it in RM13 to RM15. Hahaha
acaiijawe,"@zamirmohyedin Ini range saya juga selalunya tuan 😅. Kat bakul rasa sikit, bila dah sampai rumah rupanya banyak je 🤦.",2021-01-02 12:37:30+00:00,416,15,4,Twitter for iPhone,1345348492529582083,1345340323946319873,reply,Technology,"@zamirmohyedin This is my range too, sir 😅. In the basket it feels a little bit, when you get home it looks like it's a lot 🤦."
Zara_Syed,"@acaiijawe @yonnnaaaa Disebabkan selalu tersasar, maka saya beralih kepada beli kuah yong tau foo dan rebus sendiri bahan2 di rumah 😂 Sebab memang bahaya kalau lapar, berasap2 depan kedai begitu. https://t.co/Kvurr8egRd",2021-01-02 12:25:43+00:00,14,1,1,Twitter for iPhone,1345345525504040960,1345340323946319873,reply,Technology,"@acaiijawe @yonnnaaaa Because I always get lost, so I switched to buying yong tau foo sauce and boiling the ingredients myself at home 😂 Because it's really dangerous if you're hungry, smoking in front of the store like that. https://t.co/Kvurr8egRd"
n_ahwal,@acaiijawe setiap kali terlebih mesti menyesal tapi tetap tak insaf insaf,2021-01-02 12:27:30+00:00,8,1,0,Twitter for iPhone,1345345974999212032,1345340323946319873,reply,Technology,@acaiijawe every time I have to regret it but I still don't repent
lovelykoohs,"@acaiijawe Penah try.. masa mula2 pilih masuk bakul tnya dlu brp harga, pastu next time dtg lg amik yg sama xtnya harga sbb dh tau harga dia sblm ni, lepas dh bungkus tu jd lain pulak harga 😅",2021-01-02 12:32:05+00:00,2,2,0,Twitter for iPhone,1345347127992414208,1345340323946319873,reply,Technology,"@acaiijawe Try it.. when you first choose to go into the basket, what is the price, so next time you come, you will get the same price because you already know the price before, after you wrap it, the price will be different 😅"
firdhaus_ramlan,@acaiijawe Hahaha..betul2. Kalau kat stall Yong Tau Foo ni mmg kena kuat iltizam utk tak ambik semua utk penuhkan bakul dan sekedar rasa cukup dgn apa yg dah ada,2021-01-02 12:44:18+00:00,5,0,0,Twitter for Android,1345350204124397571,1345340323946319873,reply,Technology,"@acaiijawe Hahaha..that's right. If you are at the Yong Tau Foo stall, you have to have a strong commitment not to take everything to fill the basket and just feel satisfied with what you already have."
Fird_4u5,@acaiijawe Me masa seller tgh gunting pastu tunggu dia cakap harga https://t.co/J3szcp3Rb9,2021-01-02 12:46:05+00:00,1134,141,2,Twitter for Android,1345350653476966401,1345340323946319873,reply,Technology,"@acaiijawe When the seller asks for scissors, wait for him to tell the price https://t.co/J3szcp3Rb9"
DzulYoun,"@acaiijawe Tips..klu ke pasar mlm. Beli apom balik potg, brenti skjp &amp; jamah skjp. Kdai yong tau fu last skali. Slalunya perut yg terisi m'bntu akal memilih. Hrga pamer x m'bntu lgsung. Hakikatnya sy pun tewas..hahaha",2021-01-02 13:04:08+00:00,104,6,1,Twitter for Android,1345355193991380992,1345340323946319873,reply,Technology,"@acaiijawe Tips.. go to the night market. Buy apom back potg, brenti skjp &amp; thank you Kdai yong tau fu last skali. It's always a full stomach that makes the mind choose. The price of showing off doesn't help. The fact is that I also lost..hahaha"
az_zahar,"@acaiijawe Ikut tempat gak. Ada yang cas 1 item seringgit, ada cheese lagi la RM3 satu.
Kat sini masih alhamdulillah 3 seringgit, sayur je RM2.
Kalau makan saya sorang boleh la dapat RM8 hahaha",2021-01-02 13:13:07+00:00,65,2,0,Twitter for Android,1345357453949431808,1345340323946319873,reply,Technology,"@acaiijawe Follow where you are. There are those who charge 1 ringgit item, there is another cheese for RM3 each.
Here, alhamdulillah, it's still 3 ringgit, vegetables are only RM2.
If I eat alone, I can get RM8 hahaha"
hanisohhhh,@acaiijawe Yong Tau Foo RNR Seremban arah utara memang sedapppp. Makan sejak zaman sekolah dan transit wajib berhenti bila nak balik kampung 🤣🤣,2021-01-02 13:31:43+00:00,21,2,0,Twitter for Android,1345362135216361480,1345340323946319873,reply,Technology,@acaiijawe Yong Tau Foo RNR Seremban towards the north is really good. Eating since school days and transit must stop when going back to the village 🤣🤣
azrulhazli,"@acaiijawe Yong tau foo ni dia sedap kalau beli sikit , kalau banyak dia jdi muak ,",2021-01-02 13:35:06+00:00,30,0,1,Twitter for iPhone,1345362986811080705,1345340323946319873,reply,Technology,"@acaiijawe Yong knows this foo is delicious if you buy a little, if you buy a lot he gets sick,"
PMKnFHonTOUR,"@acaiijawe Kalau saya beli, orang rumah selalu komplen je sebab semua 'warna putih' ja.

Sebab warna putih tu je lah boleh kena antara rm12-13 ja.

Kalau ada kaler lain kadang² boleh pegi sampai 20lebih.. 😂😂",2021-01-02 13:47:51+00:00,87,2,1,Twitter for Android,1345366196867092483,1345340323946319873,reply,Technology,"@acaiijawe If I buy it, the people at home always complain because it's all 'white'.

Because only the white color can cost between rm12-13.

If there are other callers, sometimes it can go up to 20 more.. 😂😂"
acaiijawe,"@khairi_exe Kalau beli untuk family susah nak buat camni 😅. Tapi itu cara terbaik tuan, hehe.",2021-01-02 12:20:34+00:00,1,0,0,Twitter for iPhone,1345344231200591873,1345340323946319873,reply,Technology,"@khairi_exe If you buy it for the family, it's hard to do it like this 😅. But that's the best way sir, hehe."
acaiijawe,"@shahabdkadir Ada tempat yang ramai tu, dia tak terima buat camni. Sebab pekerja semua bizi 😅. Tapi cara ni ping terbaik.",2021-01-02 12:15:05+00:00,51,1,0,Twitter for iPhone,1345342851647901696,1345340323946319873,reply,Technology,"@shahabdkadir There's a crowded place, he doesn't accept it like that. Because the workers are all busy 😅. But this is the best way to ping."
tajudin_mohamad,@acaiijawe Mesti sedap.  Air tangan orang lame,2021-01-02 12:18:05+00:00,0,0,0,Twitter for Android,1345343605729157120,1345340323946319873,reply,Technology,@acaiijawe Must be delicious. Lame hands
wadahmalek,@acaiijawe Saya sokong 100%,2021-01-02 12:29:31+00:00,0,0,0,Twitter for Android,1345346482522652672,1345340323946319873,reply,Technology,@acaiijawe I support 100%
miniwawa_,@acaiijawe Kat Kuala Kangsar je ke orang makan Yong Tau Fu ada 2 kuah? Satu kuah sos. Satu kuah sup.,2021-01-02 12:32:07+00:00,2,0,0,Twitter for Android,1345347139103203328,1345340323946319873,reply,Technology,"@acaiijawe In Kuala Kangsar, do people who eat Yong Tau Fu have 2 sauces? A sauce. A soup broth."
SyidaAbRahim,@acaiijawe Setuju... Makin mustahil beli bawah RM10 yong tau foo sekarang. 😂😂😂,2021-01-02 12:33:23+00:00,1,0,0,Twitter for Android,1345347455286591490,1345340323946319873,reply,Technology,"@acaiijawe Agreed... It's getting impossible to buy under RM10, you know foo now. 😂😂😂"
nabilahnajiha,"@acaiijawe Pernah beli waktu ramadan, main ambil je sekali RM50 lebih 😆",2021-01-02 12:38:40+00:00,1,0,0,Twitter for Android,1345348784176287751,1345340323946319873,reply,Technology,"@acaiijawe I bought it during Ramadan, just took it once for RM50 more 😆"
imranomnomnom,@acaiijawe Ez. Beli dekat kedai jual 1 cucuk seringgit. Ambil 10 baru 10.,2021-01-02 12:39:19+00:00,0,0,0,Twitter for iPhone,1345348950987997184,1345340323946319873,reply,Technology,@acaiijawe Ez. Buy near a shop that sells 1 cuk seringgit. Take 10 new 10.
imadfitri,@acaiijawe @xxxibgrfi,2021-01-02 12:39:47+00:00,1,0,1,Twitter for Android,1345349065307955205,1345340323946319873,reply,Technology,@acaiijawe @xxxibgrfi
earth_hereon,"@acaiijawe Ada satu tempat yang jual yong tau foo tapi yang dah siap dipotong-potong dan dibungkus iaitu RM6.00 satu. Aku beli 2 jadi RM12 lah.
Ada juga yang dipilih sendiri kemudian dimasukkan dalam air panas, itu ikut nasiblah berapa harganya.",2021-01-02 12:55:21+00:00,4,0,0,Twitter for Android,1345352982116749312,1345340323946319873,reply,Technology,"@acaiijawe There is a place that sells yong tau foo but it is already cut into pieces and packaged which is RM6.00 each. I bought 2 so it's RM12.
There are also those that are hand-picked and then put in hot water, it depends on fate how much it costs."
mohdnorafnan,@acaiijawe Knp peniaga biasa yong tau foo tak letak harga each item?? Bkn wajib ke tunjuk harga?,2021-01-02 14:03:41+00:00,3,2,0,Twitter for iPhone,1345370180726128643,1345340323946319873,reply,Technology,@acaiijawe Why do regular traders not put the price of each item?? Isn't it mandatory to show the price?
sheischenille,@acaiijawe Makanan paling taubat nak beli sendiri. 🤣 I can’t remember how much i paid but ehh biarlah orang lain belikan lagi baik 😂,2021-01-02 14:19:15+00:00,2,0,0,Twitter for iPhone,1345374096402485248,1345340323946319873,reply,Technology,@acaiijawe The most repentant food is to buy it yourself. 🤣 I can't remember how much I paid but ehh let someone else buy it better 😂
carsturi,"@acaiijawe tapi di shah alam ada pakej tuan, nak Rm5, nak Rm10 nanti diorg sediakan.. yang ambil sendiri tu yang pergi Rm30 tu.. yang penting kena ada kangkung ya",2021-01-02 14:27:47+00:00,2,0,0,Twitter for Android,1345376245136015360,1345340323946319873,reply,Technology,"@acaiijawe but in shah alam there is a package, sir, if you want Rm5, if you want Rm10, people will prepare it."
AmirulHafiz__,@acaiijawe Beli yang biasa makan je. Tangan jngan gatal nak pilih angry bird la sotong kurita laa.,2021-01-02 14:29:16+00:00,3,0,0,Twitter for Android,1345376620001984512,1345340323946319873,reply,Technology,@acaiijawe Buy what you usually eat. Don't itch your hands to choose angry bird la sotong kurita laa.
ramzdhanmasdar,"@acaiijawe kang..dah try makan YTF kg pandan? cuba try kang kalau belum...aku ambil banyak dah bajet 20+ dah, tp bila dia kira rm13 je...

xtau dia pakai ilmu apa..hahaha. barokah bisness dia, ramai je orang. Kena dgn tekak aku kang. 😊",2021-01-02 14:36:19+00:00,96,9,2,Twitter for Android,1345378391315292160,1345340323946319873,reply,Technology,"@acaiijawe brother..have you tried eating YTF kg pandan? Try it if you haven't already... I bought a lot already with a budget of 20+, but when he counted it was only RM13...

I don't know what knowledge he uses..hahaha. bless his business, there are many people. Hit my throat bro. 😊"
azim_rhmn,"@acaiijawe Terimgt beli kt bawah menara u tu bang, kaw2 kene charge 😂😂😂 @itsmemuih",2021-01-02 15:02:55+00:00,1,0,1,Twitter for iPhone,1345385088624693248,1345340323946319873,reply,Technology,"@acaiijawe Remember to buy it at the bottom of the tower bro, you guys charge here 😂😂😂 @itsmemuih"
nobitesl,@acaiijawe Paling susah nak konsisten bila bawak anak. Angry birds dan doraemon jadi pilihan. Jerat tu 😂 https://t.co/AT1SZG58ss,2021-01-02 15:07:05+00:00,2,0,0,Twitter for Android,1345386135648755712,1345340323946319873,reply,Technology,@acaiijawe It's hardest to be consistent when you bring children. Angry birds and Doraemon are the choices. That trap 😂 https://t.co/AT1SZG58ss
chuya_hanna,@acaiijawe @amiryogi Meh beli kat aku jer la. Rm10 haahah. Kuah homemade lagi. https://t.co/OfYKkViiT7,2021-01-02 15:12:39+00:00,149,25,6,Twitter for iPhone,1345387538672799744,1345340323946319873,reply,Technology,"@acaiijawe @amiryogi Come on, just buy it for me. Rm10 hahaha. Homemade broth again. https://t.co/OfYKkViiT7"
iqbaldasril91,@acaiijawe Alhamdulillah. Kawasan saya hampir semua yong tau fu seringgit. Jadi biasa beli memang limitkan rm 10 ja. Haha,2021-01-02 12:42:57+00:00,0,0,0,Twitter for Android,1345349862833864705,1345340323946319873,reply,Technology,@acaiijawe Alhamdulillah. My area is almost all yong tau fu seringgit. So usually buy limited to rm 10. Haha
NurullHedayu,@acaiijawe Yong tau fu pakcik dlm gmbr ni mmg sedap.,2021-01-02 12:43:54+00:00,1,0,0,Twitter for Android,1345350101502283776,1345340323946319873,reply,Technology,@acaiijawe Yong tau fu uncle in this picture is delicious.
syqhramli,"@acaiijawe ambil banyak fishcake bebola always below RM10, add-on sotong sekeping je RM15+ 😂",2021-01-02 12:45:03+00:00,2,0,0,Twitter for Android,1345350392641515523,1345340323946319873,reply,Technology,"@acaiijawe take a lot of ball fishcakes always below RM10, add-on squid is only RM15+ 😂"
qis_izz99,@acaiijawe Teringat ketamakan sorng2 @syuhadaa_a ..izzah x dk twitter🤣,2021-01-02 12:45:44+00:00,0,0,1,Twitter for Android,1345350563181985792,1345340323946319873,reply,Technology,@acaiijawe I remember the greed of @syuhadaa_a ..izzah x dk twitter🤣
AMM4RIMR4,@acaiijawe Mintak jek bang rm10.. diorg pilihkan ..yg xnak kita kabor.. hahaha..,2021-01-02 12:47:56+00:00,0,0,0,Twitter for Android,1345351119132794880,1345340323946319873,reply,Technology,@acaiijawe Ask for rm10 bro.. let people choose .. the one we don't want to get lost.. hahaha..
muniemuniratul,@acaiijawe Selalu dpt beli kalau tuk sorg mkn mmg dlm rm8-9 la.. kalau mkn dgn family pernah beli sampai rm30.. secara tak sengaja..,2021-01-02 12:47:57+00:00,0,0,0,Twitter for Android,1345351119921287168,1345340323946319873,reply,Technology,"@acaiijawe You can always buy it for rm8-9.. if you eat with family, you can buy up to rm30.. by accident.."
dadongie,@acaiijawe Aku mesti hebat bahahahahaha,2021-01-02 12:47:59+00:00,0,0,0,Twitter for iPhone,1345351132198051848,1345340323946319873,reply,Technology,@acaiijawe I must be great hahahahaha
dadongie,"@acaiijawe Tapi lain cerita if beli untuk 2-3 org makan

Rm13-15 tu wajib ahh kalau tak berebut 

Kalau sorg tu easy je bawah 10 ni",2021-01-02 12:49:18+00:00,0,0,0,Twitter for iPhone,1345351463518699521,1345340323946319873,reply,Technology,"@acaiijawe But it's a different story if you buy it for 2-3 people to eat

Rm13-15 is mandatory if you don't fight

If someone is easy, just under 10"
haiqalhushaini,@acaiijawe Skill paling susah @_Hqila,2021-01-02 12:50:10+00:00,0,0,1,Twitter for Android,1345351681454665729,1345340323946319873,reply,Technology,@acaiijawe The hardest skill @_Hqila
muizbadrul1903,@acaiijawe Same goes to pasembor,2021-01-02 12:50:48+00:00,0,0,0,Twitter for Android,1345351838732697600,1345340323946319873,reply,Technology,@acaiijawe Same goes to pasembor
asISobet,"@acaiijawe Memang haloba bila duduk depan penjual YTF ni... Jadinya saya ckp saya nak ""kak, bagi saya YTF rm10, kuewtiau 2, kangkung 1ikat""... Done, lega 🤣🤣🤣",2021-01-02 13:57:57+00:00,2,0,0,Twitter for Android,1345368736119701504,1345340323946319873,reply,Technology,"@acaiijawe It's really haloba when I sit in front of this YTF seller... So I'm like ""sis, give me YTF rm10, kuewtiau 2, kangkung 1ikat""... Done, relieved 🤣🤣🤣"
sydtl_afkh,@acaiijawe Memang tak lah bawah rm10. Selalu mesti rm15 keatas. Tak mampu sis menahan dugaan 😭,2021-01-02 14:10:39+00:00,2,0,0,Twitter for Android,1345371933462827009,1345340323946319873,reply,Technology,@acaiijawe It's not under rm10. Always must be rm15 and above. Sis can't resist guessing 😭
hyezulhelmie,@acaiijawe benda ni paling bahaya nk amik skit org ingat kite xde duit bila dah amik rasa skit pulak so tambah la bila dah potong aikk asal jadi byk plak 😂 pastu dua hari dok peti ais mkn skit2,2021-01-02 15:33:55+00:00,5,0,0,Twitter for iPhone,1345392888910290950,1345340323946319873,reply,Technology,"@acaiijawe this is the most dangerous thing to take skits, people remember that you don't have money when you take it, it feels skittish, so what's more, when you cut it, it's a lot of plaque 😂 then two days in the fridge, you eat skits"
tweetsbunga,@acaiijawe Selalu beli mesti kena RM30. Tapi puaslah makan. Yelah makan ramai2,2021-01-02 15:45:23+00:00,4,1,0,Twitter for Android,1345395775656738816,1345340323946319873,reply,Technology,"@acaiijawe Always buy must pay RM30. But eat well. Yes, eat a lot"
hanief_ramli,"@acaiijawe Sebelum wujudnya oden family mart, benda ni lah duk cari kat pasar malam.",2021-01-02 16:16:14+00:00,17,1,0,Twitter for iPhone,1345403538147594246,1345340323946319873,reply,Technology,"@acaiijawe Before the existence of oden family mart, this is what I used to find at the night market."
nrlsyhirh_,@acaiijawe @a1man_azman you takde skill tu hahahahhaha,2021-01-02 17:19:53+00:00,0,0,1,Twitter for iPhone,1345419554000801798,1345340323946319873,reply,Technology,@acaiijawe @a1man_azman you don't have that skill hahahahaha
RosLianaIbrahim,"@acaiijawe Urusniaga pembelian yg mendebarkan....time nk bayar,takut xcukup duit 🤣🤣🤣🤣🤣",2021-01-02 18:25:15+00:00,1,1,0,Twitter for iPhone,1345436007852691456,1345340323946319873,reply,Technology,"@acaiijawe Thrilling purchase transaction....time to pay, afraid I won't have enough money 🤣🤣🤣🤣🤣"
solehinFS,"@acaiijawe Kalau aku simple je. Kak nak rm10 !Dia pilihkan, apa ada hal makan je lah apa yang aku dapat tu janji merasa",2021-01-02 18:31:19+00:00,1,0,0,Twitter for iPhone,1345437534663319554,1345340323946319873,reply,Technology,"@acaiijawe If I'm simple. Sis, I want rm10! He chose it, is there anything to eat, just what I get, I promise you will feel it"
ainrakluu,"@acaiijawe Salam,tumpang hehe tq🤍
Nak bagi suprise kat kesayangan,kawan,ibu,tapi tak tahu nak bg apa..now @elouqq ada jual gift box tudung serendah RM15..bidang 45 dn 50🌼nak tengok warna dan tudung,pergi je ig @elouqq atau ws terus😘

https://t.co/xp45MyWPsM https://t.co/EMk3PyEl6K",2021-01-02 18:35:20+00:00,1,0,0,Twitter for Android,1345438543720583168,1345340323946319873,reply,Technology,"@acaiijawe Greetings, it's a ride hehe thq🤍
Want to surprise your loved one, friend, mother, but don't know what to give..now @elouqq has a gift box of hijabs for sale as low as RM15..area 45 and 50🌼if you want to see the color and hijab, just go to @elouqq or ws directly 😘

https://t.co/xp45MyWPsM https://t.co/EMk3PyEl6K"
kamal_itaewon,@acaiijawe Di mana lokasi ni? Terliur pulak..🤤 teringat zaman kecik kecik pergi pasar malam. duit banyak habis di Yong Tau Foo ni lah. Feveret sgt😋..sekali beli terkena rm15..rm20.. terciduk..😂😂,2021-01-02 12:53:15+00:00,0,0,1,Twitter for iPhone,1345352453844176896,1345340323946319873,reply,Technology,@acaiijawe Where is this location? I'm drooling..🤤 remembering my childhood days going to the night market. A lot of money is spent at Yong Tau Foo. Feveret sgt😋.. once bought hit rm15.. rm20.. choked..😂😂
ameraMS,@acaiijawe Bajet saya hanya RM5 saja tuan,2021-01-02 13:01:53+00:00,1,0,0,Twitter for Android,1345354629073104897,1345340323946319873,reply,Technology,@acaiijawe My budget is only RM5 sir
