Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
azurvvn,@brgsjks Daripada kerajaan buat sesuatu kat kita baik le dia buat sesuatu kat mangsa banjir tu 😤😤,2021-12-22 07:12:30+00:00,0,0,0,Twitter for Android,1473552006811774982,1473452752210587648,reply,Entertainer,"@brgsjks Instead of the government doing something for us, it's better that they do something for the flood victims 😤😤"
umiiyh,@brgsjks Aku block family aku au dlm twitter 😔,2021-12-22 07:15:00+00:00,1,0,0,Twitter for Android,1473552638427889671,1473452752210587648,reply,Entertainer,@brgsjks I blocked my family on Twitter 😔
pkaaaaa_,@brgsjks Alamak kena pantau 🥲,2021-12-22 07:15:16+00:00,0,0,0,Twitter for iPhone,1473552704093843456,1473452752210587648,reply,Entertainer,@brgsjks Alamak have to watch 🥲
aisya65014265,@brgsjks Ayok,2021-12-22 07:16:42+00:00,0,0,0,Twitter for Android,1473553064682397696,1473452752210587648,reply,Entertainer,@brgsjks Come on
aLa1717in,"@brgsjks Mujur bapak sy masih pakai Nokia. Tapi bapak sy mmg mantol, kerat jari kuar darah biru.",2021-12-22 07:30:40+00:00,0,0,0,Twitter for iPhone,1473556580813602818,1473452752210587648,reply,Entertainer,"@brgsjks Fortunately, my father still uses Nokia. But my father is a mantol, a cut on his finger causes blue blood."
HaeiqalA,@brgsjks Maju bang ayah kau main twitter. Ayah aku main microsoft team je,2021-12-22 07:36:38+00:00,1,0,0,Twitter for Android,1473558079190929409,1473452752210587648,reply,Entertainer,"@brgsjks Go on, father, you're on Twitter. My father just plays microsoft team"
yayapiah,@brgsjks Itulah bukan senang bila nak betulkan benda yang salahkan.,2021-12-22 07:58:47+00:00,0,0,0,Twitter for Android,1473563656575016965,1473452752210587648,reply,Entertainer,@brgsjks That's not easy when you want to fix things that are wrong.
namasayaadib,@brgsjks resis tu shortform utk resistivity resistance ke cmna?,2021-12-22 08:01:06+00:00,0,0,0,Twitter for iPhone,1473564238916374529,1473452752210587648,reply,Entertainer,@brgsjks how is resis short form for resistivity resistance?
iamLuyai,@brgsjks Lem....,2021-12-22 08:15:21+00:00,0,0,0,Twitter for Android,1473567823976796166,1473452752210587648,reply,Entertainer,@brgsjks Lem....
E49Bl,@brgsjks Mmng la budak tweet kan sakai,2021-12-22 08:19:13+00:00,0,0,0,Twitter for Android,1473568797176963073,1473452752210587648,reply,Entertainer,"@brgsjks Mmmm, he's a tweet boy, isn't he?"
Soulzeshifter,"@brgsjks kutuk kerajaan kutuk menteri bukan resis..nk panggil apa ye..

gobernis?",2021-12-22 09:12:34+00:00,1,0,0,Twitter Web App,1473582221109780483,1473452752210587648,reply,Entertainer,"@brgsjks curse the government curse the minister not resis.. what do you call it..

governor?"
SyukMohamad,"@brgsjks Nnt dh berusia mcm ayah akn dtg, time tu baru lah igt balik.. ooo patut pun ayah ak pesan mcm ni..",2021-12-22 09:29:58+00:00,0,0,0,Twitter for iPhone,1473586601141813249,1473452752210587648,reply,Entertainer,"@brgsjks When I'm old like my father, I'll come, it's time to come back.. ooo, I should have ordered like this.."
shilzzOnly,@brgsjks 😂😂😂😂😂,2021-12-22 09:42:29+00:00,0,0,0,Twitter for Android,1473589751219298308,1473452752210587648,reply,Entertainer,@brgsjks 😂😂😂😂😂
badrulmohd_007,@brgsjks Nasib baik ayah Aku takda Twitter,2021-12-22 09:58:44+00:00,0,0,0,Twitter for Android,1473593841450029059,1473452752210587648,reply,Entertainer,@brgsjks Luckily my father doesn't have Twitter
azmieydaud,@brgsjks 🤣🤣🤣🤣🤣 anep anep. Jaga kau. Kau diperhatikan ayah. Haha,2021-12-22 10:28:59+00:00,0,0,0,Twitter for iPhone,1473601452656369666,1473452752210587648,reply,Entertainer,@brgsjks 🤣🤣🤣🤣🤣 take care of you You are noticed father. Haha
mariahhharris,"@brgsjks tak tipula, they have money and senang2 je they can do something to ppl like",2021-12-22 10:48:35+00:00,0,0,0,Twitter for Android,1473606385329868800,1473452752210587648,reply,Entertainer,"@brgsjks tak tipula, they have money and senang2 je they can do something to ppl like"
saldoo__,@brgsjks Nasib family aku takde twitter,2021-12-22 10:49:31+00:00,0,0,0,Twitter for Android,1473606619913076737,1473452752210587648,reply,Entertainer,@brgsjks Unfortunately my family doesn't have twitter
loralovex,@brgsjks Ayah aku dh xde,2021-12-22 11:06:01+00:00,0,0,0,Twitter for Android,1473610772575965184,1473452752210587648,reply,Entertainer,@brgsjks My father is gone
UrbanZakapa01,"@brgsjks Apa lagi nep, block la🤣",2021-12-22 11:10:37+00:00,0,0,0,Twitter for Android,1473611932171075587,1473452752210587648,reply,Entertainer,"@brgsjks What else nep, block la🤣"
thisisdanielll,@brgsjks Tp part mana yg resis tu nip,2021-12-22 11:27:37+00:00,0,0,0,Twitter for iPhone,1473616209903980545,1473452752210587648,reply,Entertainer,@brgsjks Tp part mana yg resis tu nip
_AfnanSyauqi,@brgsjks Jangan pernah berbahas dgn kedua ibu bapa kita sedangkan mereka yg ajar kita bercakap. Betul atau tidak kita diamkan aja.,2021-12-22 12:04:17+00:00,1,1,0,Twitter for Android,1473625436617805826,1473452752210587648,reply,Entertainer,"@brgsjks Never argue with our parents when they are the ones who teach us to speak. Whether it's true or not, let's keep it quiet."
miloice420,@brgsjks Kurangkan twit je. Hati still maki hamun,2021-12-22 12:15:23+00:00,0,0,0,Twitter for Android,1473628228753375232,1473452752210587648,reply,Entertainer,@brgsjks just tweet less. The heart is still swearing
desnowheart,@brgsjks 😢😢 klu arwah abah ada mesti pndai jga main twitter,2021-12-22 13:19:08+00:00,0,0,0,Twitter for iPhone,1473644272993779716,1473452752210587648,reply,Entertainer,"@brgsjks 😢😢 if you're dead, you must be smart enough to play twitter"
comeforthetea,@brgsjks Bgs nye pak cik. Tp Mmg btol ape anep tweet 😢,2021-12-22 13:31:22+00:00,0,0,0,Twitter Web App,1473647351302475777,1473452752210587648,reply,Entertainer,"@brgsjks Bgs, sir. But I don't know what to tweet 😢"
MeiydaR,@brgsjks Me and my parents be like: sama ii kutuk Kerajaan.. Hahahaha,2021-12-22 14:38:27+00:00,0,0,0,Twitter for Android,1473664235980791813,1473452752210587648,reply,Entertainer,@brgsjks Me and my parents be like: sama ii curse the Government.. Hahahaha
atiqohhh,"@brgsjks Bapak aku back up kerajaan nep. Bergaduh lah kelmarin bab banjir ni. Last last aku cakap “ha yelah ni kalau kena kat keluarga kita mahu kita humban terus kepala menteri kat dalam air” terus diamm. Tapi esoknya dia back up lagi, stress gue 😂",2021-12-22 17:32:15+00:00,2,0,0,Twitter for iPhone,1473707972828274699,1473452752210587648,reply,Entertainer,"@brgsjks My father backs up the NEP government. There was a fight yesterday about the flood. Last but not least, I said, ""Yes, if it happens to our family, we want to throw the prime minister into the water."" But the next day he backs up again, I'm stressed 😂"
danishh_fn,"@brgsjks Ayah, gomen sekarang ni memang menempah...",2021-12-22 23:42:59+00:00,0,0,0,Twitter for Android,1473801269345148937,1473452752210587648,reply,Entertainer,"@brgsjks Dad, this comment is actually ordering..."
Charlontee,@brgsjks Contoh-contoh ayah mertua yang baik🗿,2021-12-23 00:04:52+00:00,0,0,0,Twitter for Android,1473806778118774786,1473452752210587648,reply,Entertainer,@brgsjks Examples of good father-in-law🗿
whoooarrru,@brgsjks @kimiarsyddddd AHAHAHAHHAHAHAHA,2021-12-23 00:46:46+00:00,0,0,1,Twitter for Android,1473817322519367681,1473452752210587648,reply,Entertainer,@brgsjks @kimiarsyddddd AHAHAHAHHAHAHAHA
niqqkkk,@brgsjks Pernah kena juga. Up story kutuk gov kat wasap. Sekali kena sound dekat mak.,2021-12-23 03:30:00+00:00,0,0,0,Twitter for iPhone,1473858399691370499,1473452752210587648,reply,Entertainer,@brgsjks Had it too. Up story cursing gov on whatsapp. Once I got a sound near my mother.
pinassz,@brgsjks Ayokkk tatayokkk,2021-12-23 08:49:19+00:00,0,0,0,Twitter for Android,1473938760626622465,1473452752210587648,reply,Entertainer,@brgsjks I don't want to
AyamUcis,@brgsjks ALHAMDULILLAH,2021-12-23 09:35:25+00:00,0,0,0,Twitter for Android,1473950361975091203,1473452752210587648,reply,Entertainer,@brgsjks ALHAMDULILLAH
ayurmli_,"@brgsjks The fact that your parents care, know everything and wanna get involved",2021-12-23 11:02:59+00:00,0,0,0,Twitter for iPhone,1473972398529527809,1473452752210587648,reply,Entertainer,"@brgsjks The fact that your parents care, know everything and wanna get involved"
chsh123_x,"@brgsjks Jangan takut lah, kat cerita tamil sendiri diorang ceritakan kisah yg benar apa terjadi pada negara diorang, cuma berbeza dengan segi lakonan sahaja, kalau malaysia nak buat cerita macam ni auto banned terus,kecuali cintan,orang kaya miskin,bisnes ada billion dijamin lepas!!",2021-12-24 05:16:53+00:00,0,0,0,Twitter for Android,1474247685288853505,1473452752210587648,reply,Entertainer,"@brgsjks Don't be afraid, in tamil stories, people tell the true story of what happened in their country, it's just different in terms of acting, if malaysia wants to make a story like this, it will be automatically banned, except for love, the rich and the poor, the business has a billion guaranteed off!!"
tr_tii,@brgsjks Semoga twitterku tidak diketahui ayahku😂,2021-12-24 12:32:31+00:00,0,0,0,Twitter for iPhone,1474357318494011395,1473452752210587648,reply,Entertainer,@brgsjks I hope my father doesn't know my Twitter😂
makjemahchan,"@brgsjks Talipon deme udah habih kredit tu, itu yg deme mintak kredit",2021-12-22 00:19:59+00:00,12,0,1,Twitter for Android,1473448194822459393,1473446915509420032,reply,Entertainer,"@brgsjks I called you already for credit, that's what you asked for credit"
brgsjks,"7 orang di Pahang meningkat jadi 11 orang.
2 lagi ditemui di Selangor

34 jumlah kematian.",2021-12-21 23:57:27+00:00,1053,1311,1,Twitter for iPhone,1473442523997609985,1473442523997609985,Main post,Entertainer,"7 people in Pahang increased to 11 people.
2 more found in Selangor

34 total deaths."
Hell0kema,@brgsjks 😔😔😔💔,2021-12-22 03:24:16+00:00,0,0,0,Twitter for iPhone,1473494569786298373,1473442523997609985,reply,Entertainer,@brgsjks 😔😔😔💔
ajim_nadzim,@brgsjks Bangi hujan lagi,2021-12-21 22:55:27+00:00,1,0,1,Twitter for Android,1473426921660641280,1473426576033288194,reply,Entertainer,@brgsjks Bangi rain again
SiskaAfrina,@brgsjks Tempat saya air dah naik 😭 lokasi kuang selangor,2021-12-21 22:55:42+00:00,29,1,3,Twitter for iPhone,1473426985435074561,1473426576033288194,reply,Entertainer,@brgsjks The water has risen in my place 😭 Kuang Selangor location
_Zchadd,@brgsjks Still hujan dekat wangsa maju,2021-12-21 22:55:57+00:00,1,0,0,Twitter for iPhone,1473427045791068160,1473426576033288194,reply,Entertainer,@brgsjks It's still raining near the advanced generation
nurmazurin,@brgsjks Bangsar baru reda. Td sebelum subuh hujan lebat.,2021-12-21 22:57:20+00:00,2,0,0,Twitter for iPhone,1473427396179070978,1473426576033288194,reply,Entertainer,@brgsjks Bangsar just calmed down. Not before dawn heavy rain.
buuutterpak,@brgsjks yupp sekarang terengganu hujan takde la lebat mana dari tengah malam tadi,2021-12-21 23:06:37+00:00,1,0,0,Twitter for iPhone,1473429729910792195,1473426576033288194,reply,Entertainer,@brgsjks yupp now it's been raining heavily since midnight last night
hazlan_tralala,"@brgsjks puchong , hujan lgi and dpt info yg air sungai klang naik jugak 😢",2021-12-21 23:10:53+00:00,6,1,1,Twitter for iPhone,1473430803509960709,1473426576033288194,reply,Entertainer,"@brgsjks Puchong, it's raining again and I got information that the river water seems to be rising too 😢"
cinta4lyss___,@brgsjks alhamdulillah tak hujan tapi mendung macam nak turun je hm. risau betul. semoga kita semua diselamatkan dalam musibah apa pun 🥺,2021-12-21 23:11:55+00:00,3,0,0,Twitter for iPhone,1473431063556812800,1473426576033288194,reply,Entertainer,@brgsjks thank god it's not raining but it's cloudy like it's going to come down hm. really worried may we all be saved in any calamity 🥺
stay2pku,@brgsjks Pagi. Tiada hujan di ipoh sekarang. 😀👍,2021-12-21 22:55:25+00:00,0,0,0,Twitter for Android,1473426912852668418,1473426576033288194,reply,Entertainer,@brgsjks Morning. There is no rain in ipoh now. 😀👍
_soultz_,@brgsjks Setia Alam dah berhenti.,2021-12-21 22:56:27+00:00,0,0,0,Twitter for Android,1473427171800596480,1473426576033288194,reply,Entertainer,@brgsjks Setia Alam has stopped.
minmalek,@brgsjks Kl dah tk hujan,2021-12-21 22:56:28+00:00,0,0,0,Twitter for iPhone,1473427175755763712,1473426576033288194,reply,Entertainer,@brgsjks It's not raining yet
ZailanFirdaus91,@brgsjks Baru reda,2021-12-21 22:57:11+00:00,0,0,0,Twitter for iPhone,1473427356022763523,1473426576033288194,reply,Entertainer,@brgsjks Just calmed down
EsmaDannyDawson,@brgsjks Bangsar hujan manja2 gitu 😂,2021-12-21 22:57:22+00:00,0,0,0,Twitter for Android,1473427404018249729,1473426576033288194,reply,Entertainer,@brgsjks Bangsar is spoiled by rain 😂
kvdewny,@brgsjks hujan lagi area pantai dalam,2021-12-21 22:57:39+00:00,0,0,0,Twitter for Android,1473427472553107458,1473426576033288194,reply,Entertainer,@brgsjks it's raining again deep beach area
mamattopi,@brgsjks Benti dh nep,2021-12-21 22:58:58+00:00,0,0,0,Twitter Web App,1473427806436483072,1473426576033288194,reply,Entertainer,@brgsjks Benti dh nep
jooooooooeeeeee,@brgsjks Damansara Damai gerimis 😔,2021-12-21 22:59:10+00:00,0,0,0,Twitter for Android,1473427856445173760,1473426576033288194,reply,Entertainer,@brgsjks Damansara Peace drizzle 😔
FasyaAkir,@brgsjks Hujannn,2021-12-21 22:59:18+00:00,0,0,0,Twitter for iPhone,1473427889156608001,1473426576033288194,reply,Entertainer,@brgsjks Rainnn
ImZawani,@brgsjks USJ Subang Jaya hujan baru berhenti,2021-12-21 23:01:05+00:00,0,0,0,Twitter for iPhone,1473428339243331587,1473426576033288194,reply,Entertainer,@brgsjks USJ Subang Jaya the rain just stopped
nrsyazwina,"@brgsjks alor gajah, melaka hujan lebat 😭😭",2021-12-21 23:13:42+00:00,1,0,0,Twitter for iPhone,1473431511596630023,1473426576033288194,reply,Entertainer,"@brgsjks alor gajah, Melaka is raining heavily 😭😭"
