Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
irfanazit,"@khairulaming Fuhhh mengiurkan sangat nih, kalau kelapa yang mak saya simpan kat dapur tunggu untuk dimesin buat santan tuh agak agak boleh tak min? Air sama sedap tak?",2021-09-06 17:20:34+00:00,2,1,0,Twitter for iPhone,1434929532474064898,1434928844524326914,reply,Entrepreneur,"@khairulaming Fuhhh it's so tempting, if the coconuts that my mother keeps in the kitchen waiting to be machined to make coconut milk, it's a bit okay, don't you think? Isn't water just as good?"
jannahtesl,@khairulaming https://t.co/KrzYX8Vx0p,2021-09-06 17:21:07+00:00,8,1,1,Twitter for Android,1434929668721807361,1434928844524326914,reply,Entrepreneur,@khairulaming https://t.co/KrzYX8Vx0p
theltboss,"@khairulaming Masak balik dengan agar-agar tali. Then sejukkan semula. 
 
Makan time cuaca panas, fuh sedapnya.",2021-09-06 17:21:18+00:00,5,1,0,Twitter for Android,1434929714884345857,1434928844524326914,reply,Entrepreneur,"@khairulaming Cook back with rope gelatin. Then cool again.
 
Eat it when the weather is hot, it's delicious."
aliff_hafizan,@khairulaming @Themynem @nfaizahyusof,2021-09-06 17:22:11+00:00,1,0,1,Twitter for Android,1434929938730082304,1434928844524326914,reply,Entrepreneur,@khairulaming @Themynem @nfaizahyusof
irfanachos,@khairulaming amboiiiiiiii waktu camni pun ada air nyoq,2021-09-06 17:22:45+00:00,1,0,0,Twitter for iPhone,1434930079511965697,1434928844524326914,reply,Entrepreneur,@khairulaming amboiiiiiiii there is still water at this time
nuruleeyy,@khairulaming Cantiknya dapo... Serious la tu dapo ming?,2021-09-06 17:58:13+00:00,2,0,0,Twitter for Android,1434939005628411906,1434928844524326914,reply,Entrepreneur,@khairulaming Dapo is so beautiful... Serious is dapo ming?
Fizaaahhh_,"@khairulaming Tumpang rezeki ✨
Nak cantikkan kuku dengan inai? meh try inai sahara memang berbaloi 🥰🥰❤️ dm/ws https://t.co/htDitlwnUG Jangan segan segan tau 😉 
RM 15 sebotol (23 ml)✨✨✨ https://t.co/KosqMe17Z6",2021-09-06 18:15:41+00:00,2,0,0,Twitter for iPhone,1434943402987065344,1434928844524326914,reply,Entrepreneur,"@khairulaming Good fortune ✨
Want to beautify your nails with henna? almost try sahara henna is worth it 🥰🥰❤️ dm/ws https://t.co/htDitlwnUG Don't be shy, don't hesitate to know 😉
RM 15 per bottle (23 ml)✨✨✨ https://t.co/KosqMe17Z6"
nurhamimahamad,@khairulaming @nonibaharudin teringat air kelapa pandan 🤤,2021-09-06 21:24:39+00:00,0,0,1,Twitter for iPhone,1434990956198072323,1434928844524326914,reply,Entrepreneur,@khairulaming @nonibaharudin remembers pandan coconut water 🤤
Imannrashidd,@khairulaming Portugese Tart https://t.co/rrkSvwK8ot,2021-09-07 01:35:32+00:00,7,0,0,Twitter for iPhone,1435054091718184961,1434928844524326914,reply,Entrepreneur,@khairulaming Portuguese Tart https://t.co/rrkSvwK8ot
f4teyhaa,"@khairulaming Maaf tumpang tweet 

Hi guys! Musim submission taxation dah kembali so siapa yang masih tak submit taxation saya ade sediakan service untuk submit tax on your behalf ☺️

Mohon RT supaya boleh bantu saya tambah income musim covid ni🥺🙏🏻

Thank you yg RT semoga dimurahkan rezeki ✨ https://t.co/xZhV3s8EKJ",2021-09-07 02:54:54+00:00,0,0,0,Twitter for iPhone,1435074066679930884,1434928844524326914,reply,Entrepreneur,"@khairulaming Sorry for the tweet

Hi guys! Taxation submission season is back, so for those who still haven't submitted taxation, I have a service to submit tax on your behalf ☺️

Please RT so you can help me increase my income this covid season🥺🙏🏻

Thank you for RT, may you be blessed ✨ https://t.co/xZhV3s8EKJ"
jesieyqae,"@khairulaming Assalamualaikum,

Hi, Saya Syazwani fulltime agent Prudential BSN Takaful.

Masih tercari2 Unlimited Medical Card below RM100/ sebulan. Saya akan bantu. 

Chat sya utk dapatkan Free Quotation 🤍

Klik link untuk info lanjut

https://t.co/sRvSdogqMV https://t.co/5drTAMS3Jy",2021-09-07 02:56:49+00:00,0,0,0,Twitter for iPhone,1435074548177666049,1434928844524326914,reply,Entrepreneur,"@khairulaming Assalamualaikum,

Hi, I am Syazwani full-time Prudential BSN Takaful agent.

Still looking for Unlimited Medical Card below RM100/month. I will help.

Chat with her to get a Free Quotation 🤍

Click the link for more info

https://t.co/sRvSdogqMV https://t.co/5drTAMS3Jy"
Suria91,@khairulaming Assalamualaikum tumpang posting tweetfamous jap 😊 Saya sedang buat giveaway inner tudung. Pls support guys confirm tak menyesal. Tq! 🙏 https://t.co/pGQXkhFENq,2021-09-07 03:26:34+00:00,0,2,0,Twitter for iPhone,1435082036503400451,1434928844524326914,reply,Entrepreneur,"@khairulaming Assalamualaikum over posting jap famous tweet 😊 I'm doing an inner tudung giveaway. Pls support guys, confirm you won't regret it. Tq! 🙏 https://t.co/pGQXkhFENq"
zettyyyyyyyy_,@khairulaming @danialbroccoli Nak tengok dapur boleh ?,2021-09-07 03:37:48+00:00,0,0,0,Twitter for iPhone,1435084864282193923,1434928844524326914,reply,Entrepreneur,@khairulaming @danialbroccoli Do you want to see the kitchen?
sofearozaidi_,@khairulaming Jap otw 👀👀,2021-09-07 04:20:02+00:00,0,0,0,Twitter for iPhone,1435095489544798208,1434928844524326914,reply,Entrepreneur,@khairulaming Jap otw 👀👀
uriwoozidan,@khairulaming Sedapnye 🤤,2021-09-06 17:18:29+00:00,0,0,0,Twitter for iPhone,1434929005744979970,1434928844524326914,reply,Entrepreneur,@khairulaming It's delicious 🤤
jguntari,@khairulaming Nak marah 😭😭😭,2021-09-06 17:18:46+00:00,0,0,0,Twitter for Android,1434929077509492740,1434928844524326914,reply,Entrepreneur,@khairulaming I want to be angry 😭😭😭
arghzernol,@khairulaming Blend jdi coconut shake sedak tuuu hehehe 😅,2021-09-06 17:20:11+00:00,0,0,0,Twitter for iPhone,1434929432678985728,1434928844524326914,reply,Entrepreneur,@khairulaming Blend becomes a coconut shake that's so good hehehe 😅
bibisakira,@khairulaming Berapa lama air kelapa fresh boleh simpan dalam fridge? Nak buat simpan jugak lah,2021-09-06 17:20:12+00:00,0,0,0,Twitter for iPhone,1434929437187870724,1434928844524326914,reply,Entrepreneur,@khairulaming How long can fresh coconut water be kept in the fridge? I want to save it
fivezalozile,@khairulaming Ada dalam peti sejuk.. tapi malas lak nak amik.. haihs,2021-09-06 17:22:04+00:00,0,0,0,Twitter for Android,1434929908443070464,1434928844524326914,reply,Entrepreneur,@khairulaming It's in the fridge.. but I'm too lazy to take it.. haihs
Anisssfarihah,@khairulaming Kenapa 🥲🥲🥲🥲 waktu beginiiiii,2021-09-06 17:22:32+00:00,0,0,0,Twitter for Android,1434930024071647235,1434928844524326914,reply,Entrepreneur,@khairulaming Why 🥲🥲🥲🥲 time like this
ipnnhkl00,@khairulaming bestnya minum malam2 😭,2021-09-06 17:22:46+00:00,0,0,0,Twitter for Android,1434930084733853705,1434928844524326914,reply,Entrepreneur,@khairulaming it's best to drink at night 😭
asdfghzmn,@khairulaming K tq,2021-09-06 17:25:12+00:00,0,0,0,Twitter for Android,1434930697806835714,1434928844524326914,reply,Entrepreneur,@khairulaming K tq
KhrlAmrie,@khairulaming 1am saya minum air barli je..,2021-09-06 17:27:21+00:00,0,0,0,Twitter for Android,1434931236040953856,1434928844524326914,reply,Entrepreneur,@khairulaming 1am I only drink barley water..
latterv_,@khairulaming mana nak cari masa ni,2021-09-06 17:27:43+00:00,0,0,0,Twitter for Android,1434931332186980352,1434928844524326914,reply,Entrepreneur,@khairulaming where to find this time
AzuaShafii,@khairulaming Sedapnya,2021-09-06 17:29:51+00:00,0,0,0,Twitter for Android,1434931866927173635,1434928844524326914,reply,Entrepreneur,@khairulaming It's delicious
svkxsvkikv,@khairulaming Sdp nya...,2021-09-06 17:30:49+00:00,0,0,0,Twitter for Android,1434932111488606212,1434928844524326914,reply,Entrepreneur,@khairulaming Sdp...
EhEvanHudson,@khairulaming Simpan dulu skrg. Minum pukul 12 tgh hari sok. Baru ngam.,2021-09-06 17:35:17+00:00,0,0,0,Twitter for Android,1434933235797008395,1434928844524326914,reply,Entrepreneur,@khairulaming Save first now. Drink at 12 noon every day. It's new.
Norhasl57723122,@khairulaming sedapnya,2021-09-06 17:39:49+00:00,0,0,0,Twitter for Android,1434934375733284866,1434928844524326914,reply,Entrepreneur,@khairulaming it's delicious
PiaNuna89,@khairulaming Bakpo sedak dooh 😭,2021-09-06 17:39:49+00:00,0,0,0,Twitter for Android,1434934376375021570,1434928844524326914,reply,Entrepreneur,@khairulaming Bakpo sedak dooh 😭
koldpish,"@khairulaming Add some lime juice and sugar, wala fresh from the tree",2021-09-06 17:46:00+00:00,0,0,0,Twitter Web App,1434935929219682304,1434928844524326914,reply,Entrepreneur,"@khairulaming Add some lime juice and sugar, wala fresh from the tree"
Soorayaaaaaaaaa,@khairulaming Air kelapa warna opaque white ehhh??,2021-09-06 17:48:50+00:00,0,0,0,Twitter for Android,1434936645208346634,1434928844524326914,reply,Entrepreneur,@khairulaming Opaque white coconut water ehhh??
babyshima64,@khairulaming Lawanya dapur...,2021-09-06 18:25:36+00:00,0,0,0,Twitter for Android,1434945896135872512,1434928844524326914,reply,Entrepreneur,@khairulaming It's the kitchen counter...
amaba77,@khairulaming Bestnya... dah lama tak pekena air kelapa muda,2021-09-06 18:46:23+00:00,0,0,0,Twitter for Android,1434951127779344384,1434928844524326914,reply,Entrepreneur,@khairulaming The best... I haven't had young coconut water in a long time
faridimranz,@khairulaming tgk je dah sejuk otak,2021-09-06 19:42:07+00:00,0,0,0,Twitter for iPhone,1434965152617545728,1434928844524326914,reply,Entrepreneur,@khairulaming I don't think I have a cold
Mat_Erk,@khairulaming Fushhh dah ramai ehhh mula start minum kelapa muda..ermmmmm,2021-09-06 22:33:53+00:00,0,0,0,Twitter for Android,1435008378770657283,1434928844524326914,reply,Entrepreneur,"@khairulaming Fushhh there are many people, ehhh, start drinking young coconuts..ermmmmm"
Aloya_Kuelapes,@khairulaming jenuh kencing mlm🤣,2021-09-06 23:22:22+00:00,0,0,0,Twitter for iPhone,1435020581192142852,1434928844524326914,reply,Entrepreneur,@khairulaming tired of peeing at night🤣
NasiArabShahAl1,@khairulaming Nikmat!,2021-09-06 23:23:02+00:00,0,0,0,Twitter for Android,1435020749912174592,1434928844524326914,reply,Entrepreneur,@khairulaming Nice!
wakaCirr,@khairulaming Tp mcm bru keluar dari kotak la pula warnanya bang 😬,2021-09-06 23:33:26+00:00,0,0,0,Twitter for iPhone,1435023366830755843,1434928844524326914,reply,Entrepreneur,@khairulaming But how does the brew come out of the box and what color is it 😬
fikriismail98,@khairulaming Letak aiskrim vanila atas dia jadilah float kelapo..,2021-09-07 00:23:33+00:00,0,0,0,Twitter for Android,1435035979354492928,1434928844524326914,reply,Entrepreneur,@khairulaming Put vanilla ice cream on it and it will be a coconut float..
eastwind47,@khairulaming personal opinion:  Air kelapa&gt;&gt;&gt;&gt;Air tebu,2021-09-07 01:47:53+00:00,0,0,0,Twitter for iPhone,1435057199592574977,1434928844524326914,reply,Entrepreneur,@khairulaming personal opinion: Coconut water&gt;&gt;&gt;&gt;Cane water
kelasrorosie,"@khairulaming terliurrr

ws ▶️ https://t.co/DYfaiXmEm0 https://t.co/Aj9d2EsuGe",2021-09-07 02:19:28+00:00,0,0,0,Twitter for Android,1435065149224677376,1434928844524326914,reply,Entrepreneur,"@khairulaming terliurrr

ws ▶️ https://t.co/DYfaiXmEm0 https://t.co/Aj9d2EsuGe"
fynasuhaimi,@khairulaming Nasib baik bukan bulan puasa bang . Ni pun menggagau nak cari air kelapa,2021-09-07 02:35:45+00:00,0,0,0,Twitter for iPhone,1435069248280301568,1434928844524326914,reply,Entrepreneur,@khairulaming Luckily it's not a fasting month bro. I even tried to find coconut water
vastyearth,@khairulaming Dapur tu macam wallpaper 😍,2021-09-07 04:27:38+00:00,0,0,0,Twitter for Android,1435097402000633859,1434928844524326914,reply,Entrepreneur,@khairulaming The kitchen is like wallpaper 😍
ommafoody,@khairulaming Mengiurkan tengok air kelapa ni 😍 panas² ni dapat minum sejuk je~,2021-09-07 05:07:32+00:00,0,0,0,Twitter for Android,1435107442967252995,1434928844524326914,reply,Entrepreneur,"@khairulaming It's tempting to look at this coconut water 😍 it's hot, you can drink it cold~"
inania97,@khairulaming Coconut shake 🤤🤤🤤🤤🤣🤣🤣🤣🤣 https://t.co/vQFnfFryHr,2021-09-07 05:17:27+00:00,2,0,0,Twitter for Android,1435109940570607624,1434928844524326914,reply,Entrepreneur,@khairulaming Coconut shake 🤤🤤🤤🤤🤣🤣🤣🤣🤣 https://t.co/vQFnfFryHr
amirulqusyairi,@khairulaming cubaan utk buat sambal versi resepi mak sy https://t.co/fwAaxRGRbu,2021-09-07 05:36:15+00:00,1,0,0,Twitter for iPhone,1435114671300743170,1434928844524326914,reply,Entrepreneur,@khairulaming trying to make the sambal version of my mother's recipe https://t.co/fwAaxRGRbu
Hairul57454866,@khairulaming Perghh sedap,2021-09-07 05:44:37+00:00,0,0,0,Twitter for Android,1435116778850422787,1434928844524326914,reply,Entrepreneur,@khairulaming Perghh delicious
Black_Dave57,@khairulaming Apa nama jug ni kat shopee? Nak beli lahh,2021-09-07 06:07:36+00:00,0,0,0,Twitter for iPhone,1435122560102895620,1434928844524326914,reply,Entrepreneur,@khairulaming What is the name of this jug at shopee? I want to buy it
seethatwinkle,"@khairulaming Sorry I’m tweeting it here. But I’m really desperate to collect funds to pay my college fees. Pls share this to yr family, friends and network. If you’re able pls donate. 🥺🥺😭🙏🏻🙏🏻 Thank you",2021-09-07 07:33:43+00:00,0,0,0,Twitter for iPhone,1435144234114306053,1434928844524326914,reply,Entrepreneur,"@khairulaming Sorry I’m tweeting it here. But I’m really desperate to collect funds to pay my college fees. Pls share this to yr family, friends and network. If you’re able pls donate. 🥺🥺😭🙏🏻🙏🏻 Thank you"
bibobagginses,@khairulaming Cantiknya pantry belakang tu.. kemas je susun 🤩,2021-09-07 09:03:31+00:00,0,0,0,Twitter for iPhone,1435166831665238024,1434928844524326914,reply,Entrepreneur,@khairulaming That pantry in the back is beautiful.. just put it together 🤩
Fitri_Shaz,"@khairulaming Jug ikea ni gais. haha

Link Shopee : https://t.co/KzwIfpOrCp https://t.co/cQMkAji2wR",2021-09-07 09:33:12+00:00,0,1,0,Twitter Web App,1435174303918485506,1434928844524326914,reply,Entrepreneur,"@khairulaming Jug ikea by gais. lol

Link Shopee : https://t.co/KzwIfpOrCp https://t.co/cQMkAji2wR"
annisaaa93,@khairulaming Air kelapa ni asal dia sejuk tak kira pukul berapa tetap menyegarkan.. 🤣,2021-09-09 08:15:31+00:00,0,0,0,Twitter for Android,1435879527213764611,1434928844524326914,reply,Entrepreneur,"@khairulaming This coconut water, as long as it's cold, no matter what time it is, it's still refreshing.. 🤣"
sitiaishah2021,@khairulaming Sedap nya...,2021-09-16 11:27:57+00:00,0,0,0,Twitter for Android,1438464668486434838,1434928844524326914,reply,Entrepreneur,@khairulaming It's delicious...
khairulaming,wow sebijik Shawshank Redemption,2021-09-06 13:54:46+00:00,1582,468,7,Twitter for iPhone,1434877740251959300,1434877740251959300,Main post,Entrepreneur,wow sebijik Shawshank Redemption
imentries,"@khairulaming tak boleh bayang mcm mna diorg guna sudu ja

https://t.co/giXVh1LBhP",2021-09-06 13:57:52+00:00,2,0,0,Twitter Web App,1434878517854957571,1434877740251959300,reply,Entrepreneur,"@khairulaming I can't imagine how people use spoons

https://t.co/giXVh1LBhP"
zhrnnmkhrz,@khairulaming That 6 Palestinian : https://t.co/LHNTczExtq,2021-09-06 13:59:19+00:00,12,0,0,Twitter for Android,1434878884026089478,1434877740251959300,reply,Entrepreneur,@khairulaming That 6 Palestinian : https://t.co/LHNTczExtq
abdul_ambigu,@khairulaming Film terbaik sepanjang masa.,2021-09-06 14:00:07+00:00,3,0,0,Twitter Web App,1434879085969219593,1434877740251959300,reply,Entrepreneur,@khairulaming Best movie of all time.
aazaamm10,"@khairulaming Sama macam Mas Selamat. Lari dari penjara Singapore. Tapi lagi dasyat ni, sekali 6 org teruss",2021-09-06 14:01:15+00:00,8,0,0,Twitter for Android,1434879370569478146,1434877740251959300,reply,Entrepreneur,"@khairulaming Same as Mas Selamat. Escape from Singapore prison. But it's even worse, once 6 people continue"
FareqZulkifli,@khairulaming banyak sangat pengaruh movie ni,2021-09-06 14:03:33+00:00,0,0,0,Twitter Web App,1434879950687916036,1434877740251959300,reply,Entrepreneur,@khairulaming is very much influenced by this film
_juliyana,@khairulaming hahaha my thought exactly!,2021-09-06 14:04:12+00:00,0,0,0,Twitter Web App,1434880113737285633,1434877740251959300,reply,Entrepreneur,@khairulaming hahaha my thought exactly!
KafrogB,@khairulaming tapi movie ni serius bagus dan ada pengajaran tersendiri. kitorang guna movie ni untuk esaimen teori.,2021-09-10 04:23:00+00:00,0,0,0,Twitter for Android,1436183399694102533,1434877740251959300,reply,Entrepreneur,@khairulaming but this movie is seriously good and has its own lesson. we use this movie for the theory exam.
khairulaming,aku trauma tengok video mcm ni sbb dah dua kali kena langgar dari belakang. first sbb driver bwh umur yg kusyuk borak dgn member and tak perasan lampu dah merah. habis hancur kereta depan belakang. 2nd sbb driver main phone. dia langgar sampai terbabas tepi jalan pastu dia lari,2021-09-06 09:18:55+00:00,4475,2286,53,Twitter for iPhone,1434808320896888837,1434808320896888837,Main post,Entrepreneur,I'm traumatized watching this video because I've been hit from behind twice. first as a driver who is old enough to chat with a member and doesn't notice that the light is red. completely destroyed the front and rear of the car. 2nd as the driver plays the phone. he hit it until he fell on the side of the road then he ran away
emankml,@khairulaming Kereta siapa yg hancur tu? 👀,2021-09-06 09:20:45+00:00,1,0,0,Twitter for iPhone,1434808779883778048,1434808320896888837,reply,Entrepreneur,@khairulaming Whose car is that destroyed? 👀
ybhensom,@khairulaming Dah knape lori tu. Mabok ko gapo.,2021-09-06 09:21:27+00:00,0,0,1,Twitter for Android,1434808955742552066,1434808320896888837,reply,Entrepreneur,@khairulaming That's the truck. I'm drunk.
stay2pku,@khairulaming Kes lori ni apa pulak sebabnya. Ngeri sungguh,2021-09-06 09:22:07+00:00,12,0,0,Twitter for Android,1434809124496162817,1434808320896888837,reply,Entrepreneur,@khairulaming What is the reason for this truck case? Really scary
Zulmp2,"@khairulaming Bro tumpang iklan.Guys tlg kitaorang retweet please 😬.Rabu nie kami nak buat free PICK UP lagi bagi yang nak pos barang dengan kami. Kami cover area Puchong, Sri Kembangan, Cheras, P.Alam dan sekitar.Harga pos murah 1-2kg RM 6.5,2.1-4kg RM7. Laju plak tue sampai 😌",2021-09-06 09:22:58+00:00,4,4,1,Twitter for Android,1434809339131273216,1434808320896888837,reply,Entrepreneur,"@khairulaming Bro advertising ads. Guys please retweet us please 😬. This Wednesday we want to do free PICK UP again for those who want to post items with us. We cover the area of ​​Puchong, Sri Kembangan, Cheras, P.Alam and surrounding areas. Cheap postage price 1-2kg RM 6.5, 2.1-4kg RM7. Plaque fast until 😌"
imentries,@khairulaming https://t.co/giXVh1LBhP,2021-09-06 09:30:08+00:00,1,0,0,Twitter Web App,1434811143101374466,1434808320896888837,reply,Entrepreneur,@khairulaming https://t.co/giXVh1LBhP
takberapanakok,"@khairulaming Kalau yg main fon, memang kalau aku nampak org main fon aku hon, tegur. Tpi ada yang bangang. Dia nganjing aku balik. Kononnya nak cakap dia pro driver la. Pala otak dia, kereta da kiri kanan. Slow nak mampus",2021-09-06 09:32:29+00:00,14,1,0,Twitter for Android,1434811732006821888,1434808320896888837,reply,Entrepreneur,"@khairulaming If someone is playing the phone, if I see someone playing the phone I will honk, reprimand. But no one is proud. He took me back. It is said that he wants to say that he is a pro driver. Nutmeg of his brain, the car is left and right. Slow to finish"
SangKelkatu80,@khairulaming Takutnya.... 😭,2021-09-06 09:34:53+00:00,1,0,0,Twitter for Android,1434812338008326145,1434808320896888837,reply,Entrepreneur,@khairulaming I'm afraid.... 😭
mongjiMC,@khairulaming Allahu ..,2021-09-06 09:38:41+00:00,0,0,0,Twitter for iPhone,1434813292728356868,1434808320896888837,reply,Entrepreneur,@khairulaming Allahu ..
lisaalinda,@khairulaming Allahuakbar... Nauzubillah lah kejadian camni,2021-09-06 09:43:13+00:00,0,0,1,Twitter for Android,1434814435281956866,1434808320896888837,reply,Entrepreneur,@khairulaming Allahuakbar... Nauzubillah is what happened like this
Nana_Shazliana,@khairulaming driver myvi kuning tu selamat 😥,2021-09-06 09:44:21+00:00,7,0,0,Twitter for iPhone,1434814720574308352,1434808320896888837,reply,Entrepreneur,@khairulaming the yellow myvi driver is safe 😥
zila_momo,@khairulaming Seram nyee 😭😭😭,2021-09-06 09:45:08+00:00,0,0,0,Twitter for Android,1434814915429031937,1434808320896888837,reply,Entrepreneur,@khairulaming Scary 😭😭😭
mumiahidup,@khairulaming Kiranya lori kuning kena bayar saman semua kereta dpn ke atau setiap satu kereta byr kpd org depan?,2021-09-06 09:47:36+00:00,49,0,1,Twitter Web App,1434815539918954502,1434808320896888837,reply,Entrepreneur,@khairulaming I wonder if the yellow truck has to pay the summons for all the cars in front or each car in front of the person in front?
Chebyyha,@khairulaming Kejadian macam ni akan sering kali bermain diminda kalau berhenti dekat trafic light. Takut!,2021-09-06 10:00:38+00:00,66,1,2,Twitter for iPhone,1434818816395993092,1434808320896888837,reply,Entrepreneur,@khairulaming Incidents like this will often play out in the mind if you stop near a traffic light. Scared!
Mierakecik2,@khairulaming lori 2 brek angin dia dah hbs.sbb 2 ble tekan brek dia xbrhnti.sbb 2 DIGALAKKAN jgn duk dkat sgt ngan lori dpn@belakang.sbb lori ni ble² mse je tau² brek angin hbs.bnde cmni slalu https://t.co/yWON4854Yi pngalaman mse keje kuari dulu.ade yg meninggal pn ade.,2021-09-06 10:10:10+00:00,2,1,0,Twitter for Android,1434821216364216321,1434808320896888837,reply,Entrepreneur,"@khairulaming lorry 2 his wind brake is already hbs.sbb 2 can you press his brake xbrhnti.sbb 2 ENCOURAGED not to get too close to the lorry dpn@belakang.sbb this lorry can only know the wind brake hbs.bnde here always https://t .co/yWON4854Yi pngalaman mse keje keje first, there are those who died."
